57995,1336F-BRF75-AE-EN-HAS1-L6,G,"This 1336F PLUS Adjustable Frequency AC drive is a 380-480VAC or 513-620V DC unit with 5.5 (7.5) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1)/EMC enclosure. This unit is in the English language. </br>Mods:  [Programmer/Controller w/Analog Pot] ,  [115V AC]",97.6744186,
57906,1336F-BRF75-AE-EN-HAS2,G,This 1336F PLUS Adjustable Frequency AC drive is a 380-480VAC or 513-620V DC unit with 5.5 (7.5) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1)/EMC enclosure. This unit is in the English language. </br>Mods:  [Programmer/Controller w/Digital Pot],97.9757085,
57986,1336F-BRF75-AE-EN-HCS1-L4,G,"This 1336F PLUS Adjustable Frequency AC drive is a 380-480VAC or 513-620V DC unit with 5.5 (7.5) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1)/EMC enclosure. This unit is in the English language. </br>Mods:  [HCS1 Programmer/Controller w/Analog Pot & Upload/Download Capability] ,  [TTL Contact]",96.94915254,
57854,1336F-BRF75-AE-EN-L4,G,This 1336F PLUS Adjustable Frequency AC drive is a 380-480VAC or 513-620V DC unit with 5.5 (7.5) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1)/EMC enclosure. This unit is in the English language. </br>Mods:  [TTL Contact],97.52808989,
57778,1336F-BRF75-AE-ES,G,This 1336F PLUS Adjustable Frequency AC drive is a 380-480VAC or 513-620V DC unit with 5.5 (7.5) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1)/EMC enclosure. This unit is in the Spanish language.,97.46192893,
15299,1336F-BRF75-AE-FR,G,This 1336F PLUS Adjustable Frequency AC drive is a 380-480VAC or 513-620V DC unit with 5.5 (7.5) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1)/EMC enclosure. This unit is in the French language.,98.47715736,
15300,1336F-BRF75-AN-EN,G,This 1336F PLUS Adjustable Frequency AC drive is a 380-480VAC or 513-620V DC unit with 5.5 (7.5) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language.,100,
57889,1336F-BRF75-AN-EN-HAS2,G,This 1336F PLUS Adjustable Frequency AC drive is a 380-480VAC or 513-620V DC unit with 5.5 (7.5) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language. </br>Mods:  [Programmer/Controller w/Digital Pot],98.55670103,
57992,1336F-BRF75-AN-EN-HAS2-L6,G,"This 1336F PLUS Adjustable Frequency AC drive is a 380-480VAC or 513-620V DC unit with 5.5 (7.5) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language. </br>Mods:  [Programmer/Controller w/Digital Pot] ,  [115V AC]",98.63013699,
15301,1336F-BRF75-AN-EN-HCS1-L6,G,"This 1336F PLUS Adjustable Frequency AC drive is a 380-480VAC or 513-620V DC unit with 5.5 (7.5) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language. </br>Mods:  [HCS1 Programmer/Controller w/Analog Pot & Upload/Download Capability] ,  [115V AC]",96.71848014,
58057,1336F-BRF75-AN-EN-HCS1-L9E,G,"This 1336F PLUS Adjustable Frequency AC drive is a 380-480VAC or 513-620V DC unit with 5.5 (7.5) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language. </br>Mods:  [HCS1 Programmer/Controller w/Analog Pot & Upload/Download Capability] ,  [115V AC & Encoder Feedback for use with Encoder Loss Detection]",95.02923977,
57994,1336F-BRF75-AN-EN-HCS2-L5,G,"This 1336F PLUS Adjustable Frequency AC drive is a 380-480VAC or 513-620V DC unit with 5.5 (7.5) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language. </br>Mods:  [Programmer/Controller w/Digital Pot & Upload/Download Capability] ,  [24V AC/DC]",97.56097561,
57991,1336F-BRF75-AN-EN-HCSP-L5,G,"This 1336F PLUS Adjustable Frequency AC drive is a 380-480VAC or 513-620V DC unit with 5.5 (7.5) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language. </br>Mods:  [Programmer Only & Upload/Download Capability] ,  [24V AC/DC]",96.98113208,
57971,1336F-BRF75-AN-EN-HCSP-L6,G,"This 1336F PLUS Adjustable Frequency AC drive is a 380-480VAC or 513-620V DC unit with 5.5 (7.5) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language. </br>Mods:  [Programmer Only & Upload/Download Capability] ,  [115V AC]",98.4962406,
57853,1336F-BRF75-AN-EN-L4,G,This 1336F PLUS Adjustable Frequency AC drive is a 380-480VAC or 513-620V DC unit with 5.5 (7.5) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language. </br>Mods:  [TTL Contact],98.39816934,
57872,1336F-BRF75-AN-EN-L6,G,"<p>This 1336F PLUS Adjustable Frequency AC drive is a 380-480VAC or 513-620V DC unit with 5.5 (7.5) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language.<br />
Mods: [115V AC]</p>
",95.41284404,
57842,1336F-BRF75-AN-EN-LA,G,This 1336F PLUS Adjustable Frequency AC drive is a 380-480VAC or 513-620V DC unit with 5.5 (7.5) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language.,98.44559585,
57875,1336F-BRF75-AN-EN-LA4,G,This 1336F PLUS Adjustable Frequency AC drive is a 380-480VAC or 513-620V DC unit with 5.5 (7.5) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language. </br>Mods:  [One Isolated Configurable Input & Output],96.07843137,
57895,1336F-BRF75-AN-HASB-L6,G,"<p>This 1336 PLUS II Adjustable Frequency AC drive is a 5.5 (7.5) kilowatts(horsepower) and has an Open (IP00) enclosure. This unit is in the English/English language.</p>
",97.09302326,
57837,1336F-BRF75-AX-EN-L6,G,This 1336F PLUS Adjustable Frequency AC drive is a 380-480VAC or 513-620V DC unit with 5.5 (7.5) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language. </br>Mods:  [115V AC],98.59813084,
58086,1336F-BRT100-AA-EN-HAS1-LA4,G,"<p>This 1336 PLUS II Adjustable Frequency AC drive is a 0.37 (0.5) kilowatts(horsepower) and has an NEMA 1 (IP20) enclosure. This unit is in the English/English language.</p>
",97.42120344,
15302,1336F-BX040-AA-EN,G,This 1336F PLUS Adjustable Frequency AC drive is a Special Rating unit with 30 (40) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language.,98.35164835,
58101,1336F-BX040-AA-EN-GM1-HAS2-L6,G,"This 1336F PLUS Adjustable Frequency AC drive is a Special Rating unit with 30 (40) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language. </br>Mods:  [Single Point Remote I/O B Frame] ,  [Programmer/Controller w/Digital Pot] ,  [115V AC]",95.94356261,
15303,1336F-BX040-AA-EN-HAS2-L6,G,"This 1336F PLUS Adjustable Frequency AC drive is a Special Rating unit with 30 (40) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language. </br>Mods:  [Programmer/Controller w/Digital Pot] ,  [115V AC]",97.1659919,
57968,1336F-BX040-AA-EN-HCS1-L6,G,"<p>This 1336F PLUS Adjustable Frequency AC drive is a Special Rating unit with 30 (40) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language.<br />
Mods: [HCS1 Programmer/Controller w/Analog Pot &amp; Upload/Download Capability] , [115V AC]</p>
",95.59082892,
57969,1336F-BX040-AA-EN-HCS2-L6,G,"This 1336F PLUS Adjustable Frequency AC drive is a Special Rating unit with 30 (40) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language. </br>Mods:  [Programmer/Controller w/Digital Pot & Upload/Download Capability] ,  [115V AC]",98.90510949,
15304,1336F-BX040-AN-EN,G,This 1336F PLUS Adjustable Frequency AC drive is a Special Rating unit with 30 (40) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language.,100,
58056,1336F-BX040-AN-EN4-HASP-L4,G,This 1336F PLUS Adjustable Frequency AC drive is a Special Rating unit with 30 (40) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language.,,2
57839,1336F-BX040-AN-EN-L6,G,This 1336F PLUS Adjustable Frequency AC drive is a Special Rating unit with 30 (40) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language. </br>Mods:  [115V AC],95.09803922,
57783,1336F-BX060-AA-EN,G,This 1336F PLUS Adjustable Frequency AC drive is a Special Rating unit with 45 (60) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language.,95.02762431,
15306,1336F-BX060-AA-EN-HCS2-L5,G,"This 1336F PLUS Adjustable Frequency AC drive is a Special Rating unit with 45 (60) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language. </br>Mods:  [Programmer/Controller w/Digital Pot & Upload/Download Capability] ,  [24V AC/DC]",98.54545455,
57985,1336F-BX060-AA-EN-HCS2-L6,G,"This 1336F PLUS Adjustable Frequency AC drive is a Special Rating unit with 45 (60) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language. </br>Mods:  [Programmer/Controller w/Digital Pot & Upload/Download Capability] ,  [115V AC]",97.46376812,
57773,1336F-BX060-AN-EN,G,This 1336F PLUS Adjustable Frequency AC drive is a Special Rating unit with 45 (60) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language.,100,
57920,1336F-BX060-AN-EN-HAS2,G,This 1336F PLUS Adjustable Frequency AC drive is a Special Rating unit with 45 (60) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language. </br>Mods:  [Programmer/Controller w/Digital Pot],97.25158562,
15307,1336F-BX060-AN-EN-L6,G,This 1336F PLUS Adjustable Frequency AC drive is a Special Rating unit with 45 (60) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language. </br>Mods:  [115V AC],98.51485149,
57781,1336F-BX060-AX-EN,G,This 1336F PLUS Adjustable Frequency AC drive is a Special Rating unit with 45 (60) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language.,98.33333333,
15308,1336F-BX060-AX-EN-L6,G,"<p>This 1336F PLUS Adjustable Frequency AC drive is a Special Rating unit with 45 (60) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language.<br />
Mods: [115V AC]</p>
",96.60194175,
15309,1336F-C025-AN-EN,G,This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC unit with 18.5 (25) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language.,97.76536313,
59513,1336F-C030-AA-EN,G,"<p>This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC unit with 22 (30) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language.</p>
",95.46666667,
59445,1336F-C030-AA-EN-HCS2-L6,G,"<p>This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC unit with 22 (30) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language.<br />
Mods: [Programmer/Controller w/Digital Pot &amp; Upload/Download Capability] , [115V AC]</p>
",96.12676056,
15310,1336F-C030-AN-EN,G,This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC unit with 22 (30) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language.,97.19101124,
59512,1336F-C040-AA-EN,G,"<p>This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC unit with 30 (40) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language.</p>
",98.39572193,
59505,1336F-C040-AN-EN,G,"<p>This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC unit with 30 (40) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language.</p>
",96.77419355,
59504,1336F-C060-AN-EN,G,"<p>This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC unit with 45 (60) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language.</p>
",98.37837838,
59503,1336F-C075-AN-EN,G,"<p>This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC unit with 56 (75) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language.</p>
",98.37837838,
59502,1336F-C100-AN-EN,G,"<p>This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC unit with 75 (100) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language.</p>
",98.65229111,
59510,1336F-C150-AA-EN,G,"<p>This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC unit with 112 (150) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language.</p>
",98.40425532,
15311,1336F-C150-AN-EN,G,This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC unit with 112 (150) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language.,98.31460674,
15312,1336F-C200-AN-EN,G,This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC unit with 149 (200) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language.,97.76536313,
57947,1336F-CNF10-AA-ENHCSP-L6,G,"<p>This 1336 PLUS II Adjustable Frequency AC drive is a 0.75 (1) kilowatts(horsepower) and has an NEMA 1 (IP20) enclosure. This unit is in the English/English language.</p>
",98.27586207,
15313,1336F-CWF10-AA-EN,G,This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC or 775V DC unit with 0.75 (1) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language.,98.68766404,
57967,1336F-CWF10-AA-EN-HASP-L4,G,"This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC or 775V DC unit with 0.75 (1) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language. </br>Mods:  [Programmer Only] ,  [TTL Contact]",95,
15314,1336F-CWF10-AA-EN-HCS2-L6,G,"This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC or 775V DC unit with 0.75 (1) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language. </br>Mods:  [Programmer/Controller w/Digital Pot & Upload/Download Capability] ,  [115V AC]",99.11504425,
15315,1336F-CWF10-AA-EN-HCS2-LA4-L6,G,"This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC or 775V DC unit with 0.75 (1) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language. </br>Mods:  [Programmer/Controller w/Digital Pot & Upload/Download Capability] ,  [One Isolated Configurable Input & Output] ,  [115V AC]",96.37462236,
15316,1336F-CWF10-AN-EN,G,This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC or 775V DC unit with 0.75 (1) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language.,98.67374005,
15318,1336F-CWF150-AA-EN-HAS2-LA3-L6,G,"This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC or 775V DC unit with 11 (15) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language. </br>Mods:  [Programmer/Controller w/Digital Pot] ,  [Two Isolated Configurable Outputs] ,  [115V AC]",95.221843,
57828,1336F-CWF150-AN-EN,G,This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC or 775V DC unit with 11 (15) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language.,98.40425532,
15323,1336F-CWF200-AN-EN,G,This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC or 775V DC unit with 15 (20) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language.,99.46808511,
15324,1336F-CWF200-AN-EN-HAS2,G,This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC or 775V DC unit with 15 (20) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language. </br>Mods:  [Programmer/Controller w/Digital Pot],95.81589958,
57782,1336F-CWF20-AA-EN,G,This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC or 775V DC unit with 1.5 (2) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language.,98.42105263,
57970,1336F-CWF20-AA-EN-HAS2-L5,G,"This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC or 775V DC unit with 1.5 (2) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language. </br>Mods:  [Programmer/Controller w/Digital Pot] ,  [24V AC/DC]",95.53398058,
15319,1336F-CWF20-AA-EN-L4,G,This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC or 775V DC unit with 1.5 (2) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language. </br>Mods:  [TTL Contact],97.22222222,
15320,1336F-CWF20-AA-EN-L6,G,This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC or 775V DC unit with 1.5 (2) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language. </br>Mods:  [115V AC],96.72897196,
15321,1336F-CWF20-AN-EN,G,This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC or 775V DC unit with 1.5 (2) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language.,100,
15322,1336F-CWF20-AN-EN-HASP-L4,G,"This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC or 775V DC unit with 1.5 (2) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language. </br>Mods:  [Programmer Only] ,  [TTL Contact]",96.40591966,
57898,1336F-CWF20-AN-EN-HCS2,G,This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC or 775V DC unit with 1.5 (2) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language. </br>Mods:  [Programmer/Controller w/Digital Pot & Upload/Download Capability],96.46182495,
57880,1336F-CWF20-AN-EN-MX3,G,This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC or 775V DC unit with 1.5 (2) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language.,95.51451187,
57825,1336F-CWF30-AA-EN,G,This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC or 775V DC unit with 2.2 (3) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language.,95.5613577,
57904,1336F-CWF30-AA-EN-HAS2,G,This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC or 775V DC unit with 2.2 (3) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language. </br>Mods:  [Programmer/Controller w/Digital Pot],96.25,
15325,1336F-CWF30-AN-EN,G,"<p>This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC or 775V DC unit with 2.2 (3) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language.</p>
",96.35416667,
57776,1336F-CWF50-AA-EN,G,"<p>This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC or 775V DC unit with 3.7 (5) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language.</p>
",96.39175258,
57903,1336F-CWF50-AA-EN-HAS2,G,This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC or 775V DC unit with 3.7 (5) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language. </br>Mods:  [Programmer/Controller w/Digital Pot],98.75,
57956,1336F-CWF50-AA-EN-HCS2-L6,G,"This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC or 775V DC unit with 3.7 (5) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language. </br>Mods:  [Programmer/Controller w/Digital Pot & Upload/Download Capability] ,  [115V AC]",97.35449735,
15326,1336F-CWF50-AN-EN,G,This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC or 775V DC unit with 3.7 (5) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language.,98.67374005,
15327,1336F-CWF75-AA-EN,G,This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC or 775V DC unit with 5.5 (7.5) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language.,98.42931937,
15328,1336F-CWF75-AN-EN,G,This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC or 775V DC unit with 5.5 (7.5) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language.,100,
57879,1336F-CWF75-AN-EN-MX3,G,This 1336F PLUS Adjustable Frequency AC drive is a 500-600V AC or 775V DC unit with 5.5 (7.5) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language.,98.41269841,
57836,1336F-CX300-AN-EN-L6,G,This 1336F PLUS Adjustable Frequency AC drive is a 200-240V AC or 310V DC unit with 224 (300) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language. </br>Mods:  [115V AC],97.63033175,
58330,1336S-A007-AA-EN,G,"<p>This 1336 PLUS Adjustable Frequency AC drive is a 200-240V AC unit with 5.5 (7.5) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language.</p>
",100,
58335,1336S-A007-AA-EN4,G,"<p>This 1336 PLUS Adjustable Frequency AC drive is a 200-240V AC unit with 5.5 (7.5) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language.</p>
",100,
58586,1336S-A007-AA-EN4-HA1,G,"<p>This 1336 PLUS Adjustable Frequency AC drive is a 200-240V AC unit with 5.5 (7.5) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language.</p>
",100,
13650,1336S-A007-AA-EN4-HA1-L6,G,"Allen-Bradley 1336 PLUS Drive with 200-240V AC voltage, 7.5 horsepower rating and IP20 (NEMA 1) enclosure",,
58521,1336S-A007-AA-EN4-L4,G,"<p>This 1336 PLUS Adjustable Frequency AC drive is a 200-240V AC unit with 5.5 (7.5) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language.</p>
",100,
58786,1336S-A007-AA-EN-HA1-L4E,G,"<p>This 1336 PLUS Adjustable Frequency AC drive is a 200-240V AC unit with 5.5 (7.5) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language.</p>
",98.40425532,
13651,1336S-A007-AN-EN,G,"Allen-Bradley 1336 PLUS Drive with 200-240V AC voltage, 7.5 horsepower rating and IP00 (Open) enclosure",,
58343,1336S-A007-AN-EN4,G,"<p>This 1336 PLUS Adjustable Frequency AC drive is a 200-240V AC unit with 5.5 (7.5) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language.</p>
",98.38709677,
13652,1336S-A007-AN-ES4,G,"Allen-Bradley 1336 PLUS Drive with 200-240V AC voltage, 7.5 horsepower rating and IP00 (Open) enclosure",,
58964,1336S-A010-AA-EN,G,"<p>This 1336 PLUS Adjustable Frequency AC drive is a 200-240V AC unit with 7.5 (10) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language.</p>
",98.39572193,
58785,1336S-A010-AA-EN4-HA1-L6,G,"<p>This 1336 PLUS Adjustable Frequency AC drive is a 200-240V AC unit with 7.5 (10) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language.</p>
",100,
58553,1336S-A010-AA-EN4-L6,G,"<p>This 1336 PLUS Adjustable Frequency AC drive is a 200-240V AC unit with 7.5 (10) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language.</p>
",100,
58516,1336S-A010-AA-EN5-L6,G,"<p>This 1336 PLUS Adjustable Frequency AC drive is a 200-240V AC unit with 7.5 (10) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language.</p>
",100,
58684,1336S-A010-AA-EN-HA1-L6,G,"<p>This 1336 PLUS Adjustable Frequency AC drive is a 200-240V AC unit with 7.5 (10) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language.</p>
",100,
58683,1336S-A010-AA-EN-HA2-L6,G,"<p>This 1336 PLUS Adjustable Frequency AC drive is a 200-240V AC unit with 7.5 (10) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language.</p>
",100,
58494,1336S-A010-AA-EN-L4,G,"<p>This 1336 PLUS Adjustable Frequency AC drive is a 200-240V AC unit with 7.5 (10) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language.</p>
",100,
13653,1336S-A010-AA-EN-L5,G,"Allen-Bradley 1336 PLUS Drive with 200-240V AC voltage, 10 horsepower rating and IP20 (NEMA 1) enclosure",,
58720,1336S-A010-AA-ES4-HA2-L6,G,"<p>This 1336 PLUS Adjustable Frequency AC drive is a 200-240V AC unit with 7.5 (10) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language.</p>
",100,
13654,1336S-A010-AN-EN,G,"Allen-Bradley 1336 PLUS Drive with 200-240V AC voltage, 10 horsepower rating and IP00 (Open) enclosure",,
13655,1336S-A010-AN-EN4,G,"Allen-Bradley 1336 PLUS Drive with 200-240V AC voltage, 10 horsepower rating and IP00 (Open) enclosure",,
13656,1336S-A010-AN-EN4-GM1-HA2-L5,G,"Allen-Bradley 1336 PLUS Drive with 200-240V AC voltage, 10 horsepower rating and IP00 (Open) enclosure",,
58784,1336S-A010-AN-ES4-HA1-L4,G,"<p>This 1336 PLUS Adjustable Frequency AC drive is a 200-240V AC unit with 7.5 (10) kilowatts(horsepower) and has a(n) IP 00 (Open) enclosure. This unit is in the English language.</p>
",98.37837838,
13658,1336S-A020-AA-EN4-HA1-L6,G,"Allen-Bradley 1336 PLUS Drive with 200-240V AC voltage, 20 horsepower rating and IP20 (NEMA 1) enclosure",,
13657,1336S-A020-AA-EN-B,G,"Allen-Bradley 1336 PLUS Drive with 200-240V AC voltage, 20 horsepower rating and IP20 (NEMA 1) enclosure",,
13659,1336S-A020-AN-EN,G,"Allen-Bradley 1336 PLUS Drive with 200-240V AC voltage, 20 horsepower rating and IP00 (Open) enclosure",,
13660,1336S-A025-AE-FR4,G,"Allen-Bradley 1336 PLUS Drive with 200-240V AC voltage, 25 horsepower rating and IP20 (NEMA 1)/EMC enclosure",,
58319,1336S-A030-AA-EN,G,"<p>This 1336 PLUS Adjustable Frequency AC drive is a 200-240V AC unit with 22 (30) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language.</p>
",100,
58358,1336S-A030-AA-EN4,G,"<p>This 1336 PLUS Adjustable Frequency AC drive is a 200-240V AC unit with 22 (30) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1) enclosure. This unit is in the English language.</p>
",98.38709677,
58783,1336S-AQF05-AE-EN-HA2-L6,G,"<p>This 1336 PLUS Adjustable Frequency AC drive is a 200-240V AC or 310V DC unit with 0.37 (0.5) kilowatts(horsepower) and has a(n) IP 20 (NEMA 1)/EMC enclosure. This unit is in the English language.</p>
",98.52216749,
13661,1336S-AQF10-AA-EN-HA2-L65,G,"Allen-Bradley 1336 PLUS Drive with 200-240V AC or 310V DC voltage, 1 horsepower rating and IP20 (NEMA 1) enclosure",,
