"product id","Part Number",Description
7822867,100-K05ZQ200,"The 100-K05ZQ200 assembled by Allen-Bradley is a 5 A rated electromechanical contactor. Additionally, this contactor comes with 2 normally open 2 normally closed poles. This 100 series contactor switch in addition operates at 12 Volts DC. This K frame electromechanical contactor uses a standard terminal. "
7822868,100-K05ZQ200M,"This Rockwell Automation 5 Amps 100 series electromechanical contactor switch operates at 12 Volts DC. Furthermore, this module comes with 2 N.O. 2 N.C. main contacts. This K frame contactor uses a standard terminal type. "
7822869,100-K05ZQ300,"The AB 100-K05ZQ300 switch is a 5 Amps contactor. Additionally, this 100 series K frame IEC contactor comes with 3 N.O. 1 N.C. main contacts. This IEC contactor is a 12V DC electromechanical contactor. Also, this contactor switch uses a standard terminal. "
7822870,100-K05ZQ300M,"This Allen-Bradley 5 A K frame contactor uses a standard terminal type. In addition, this 100 series electromechanical contactor is a 12V DC contactor. Furthermore, this contactor also comes with 3 normally open 1 normally closed poles. "
7822871,100-K05ZQ400,"This Allen-Bradley 100 series K frame IEC contactor comes with a breaking current rating of 5 Amps. This 100 series K frame electromechanical contactor in addition comes with 4 N.O. poles. This K frame contactor switch uses a standard terminal type. Also, this 100 series switch is a 12 Volts DC contactor. "
7822872,100-K05ZQ400M,"This switch built by Rockwell Automation comes with an amperage rating of 5 A. Also, this Allen Bradley contactor switch uses a standard terminal type. It is a 12 Volts direct current electromechanical contactor. This 100 series switch comes with 4 normally open main contacts. "
7822873,100-K05ZS01,"The 100-K05ZS01 constructed by Rockwell Automation is a 5 A rated contactor. This K frame electromechanical contactor operates at 125 Volts direct current. Furthermore, this contactor comes with 1 normally closed auxiliary contact. This switch comes with 3 normally open poles and uses a standard terminal type. "
7822874,100-K05ZS01M,"The Allen-Bradley/Rockwell Automation 100-K05ZS01M contactor switch has a breaking current rating of 5 Amps. This contactor switch uses a standard terminal type and comes with 3 normally open main contacts. This switch is a 125V DC switch. Furthermore, this module has 1 normally closed auxiliary contact. "
7822875,100-K05ZS10,"This Rockwell Automation 100 series K frame contactor comes with a current rating of 5 Amps. It uses a standard terminal and comes with 3 normally open poles. It comes with 1 normally open auxiliary contact. Also, this K frame switch operates at 125 Volts direct current. "
7822876,100-K05ZS10M,"The Allen-Bradley/Rockwell Automation 100-K05ZS10M switch is a 5 A rated electromechanical contactor. This 100 series K frame IEC contactor has 1 normally open auxiliary contact. This K frame electromechanical contactor additionally has a 125V DC control coil that utilizes an integrated diode. This switch comes with 3 normally open main contacts and uses a standard terminal. "
7822877,100-K05ZS200,"This Allen-Bradley 5 Amps K frame electromechanical contactor operates at 125 Volts direct current. It uses a standard terminal type. Also, this contactor switch comes with 2 N.O. 2 N.C. poles. "
7822878,100-K05ZS200M,"This Rockwell Automation K frame electromechanical contactor is a 5 A rated contactor switch. Also, it comes with a 125 Volts DC control coil that utilizes an integrated diode. Additionally, it uses a standard terminal type. This 100 series contactor switch comes with 2 normally open 2 normally closed main contacts. "
7822879,100-K05ZS300,"This AB 100 series IEC contactor is a 5 Amps electromechanical contactor. In addition, this 100 series IEC contactor is a 125V DC electromechanical contactor switch. It has 3 normally open 1 normally closed poles. Furthermore, this Allen-Bradley IEC contactor uses a standard terminal type. "
7822880,100-K05ZS300M,"This contactor assembled by Allen-Bradley/Rockwell Automation is a 5 Amps electromechanical contactor. This K frame electromechanical contactor switch comes with 3 normally open 1 normally closed main contacts. In addition, this Allen-Bradley/Rockwell Automation contactor uses a standard terminal. It operates at 125 Volts DC. "
7822881,100-K05ZS400,"This Allen-Bradley 5 A K frame IEC contactor uses a standard terminal type. Additionally, this AB electromechanical contactor comes with 4 N.O. main contacts. This 100 series K frame contactor in addition operates at 125 Volts DC. "
7822882,100-K05ZS400M,"This switch assembled by Allen-Bradley/Rockwell Automation has a breaking current rating of 5 A. It uses a standard terminal. In addition, it comes with 4 N.O. poles. This 100 series K frame contactor is a 125V DC electromechanical contactor. "
7822883,100-K05ZT01,"The 100-K05ZT01 constructed by Allen Bradley comes with a current rating of 5 A. It uses a standard terminal. This 100 series K frame switch comes with 1 normally closed auxiliary contact. In addition, it comes with 3 N.O. poles and has a 250 Volts DC control coil with an integrated diode. "
7822884,100-K05ZT01M,"The Allen-Bradley 100-K05ZT01M switch comes with a rating of 5 Amps. This K frame IEC contactor operates at 250 Volts DC. It has 3 N.O. poles. This 100 series electromechanical contactor additionally uses a standard terminal type. In addition, it has 1 normally closed auxiliary contact. "
7822885,100-K05ZT10,"The Allen-Bradley/Rockwell Automation 100-K05ZT10 electromechanical contactor switch comes with a breaking current rating of 5 Amps. This 100 series K frame contactor switch uses a standard terminal. Also, this K frame electromechanical contactor comes with 1 N.O. auxiliary contact. Additionally, this switch has a 250V DC control coil that utilizes an integrated diode and 3 normally open poles. "
7822886,100-K05ZT10M,"This contactor switch constructed by Allen Bradley has a breaking amperage rating of 5 Amps. Additionally, it has a 250 Volts DC control coil with an integrated diode. It comes with 3 N.O. main contacts. In addition, this switch uses a standard terminal and has 1 normally open auxiliary contact. "
7822887,100-K05ZT200,"The Allen-Bradley 100-K05ZT200 switch is a 5 A contactor switch. It uses a standard terminal. Furthermore, this unit is a 250 Volts direct current IEC contactor. Also, this Allen-Bradley contactor switch has 2 N.O. 2 N.C. main contacts. "
7822888,100-K05ZT200M,"This 100 series built by Allen-Bradley is a 5 A IEC contactor. Furthermore, this contactor also has 2 normally open 2 normally closed main contacts. It uses a standard terminal type. Additionally, this AB contactor switch is a 250 Volts DC electromechanical contactor. "
7822889,100-K05ZT300,"The 100-K05ZT300 constructed by Allen-Bradley/Rockwell Automation is a 5 Amps rated IEC contactor. This K frame contactor switch also uses a standard terminal. Furthermore, this contactor comes with 3 normally open 1 normally closed poles. This K frame contactor switch comes with a 250V DC control coil that utilizes an integrated diode. "
7822890,100-K05ZT300M,"The 100-K05ZT300M built by AB comes with a rating of 5 A. This 100 series electromechanical contactor comes with a 250 Volts direct current control coil that contains an integrated diode. This K frame contactor uses a standard terminal. It has 3 normally open 1 normally closed main contacts. "
7822891,100-K05ZT400,"This K frame assembled by Allen Bradley comes with a breaking current rating of 5 Amps. This 100 series switch also comes with 4 normally open main contacts. This K frame contactor operates at 250 Volts direct current. Additionally, this Allen Bradley contactor uses a standard terminal. "
7822892,100-K05ZT400M,"This Allen-Bradley 5 Amps 100 series IEC contactor is a 250 Volts direct current switch. In addition, this Rockwell Automation contactor uses a standard terminal type. It comes with 4 N.O. poles. "
7824406,100-K05ZW01,"This contactor assembled by Allen-Bradley/Rockwell Automation comes with a breaking current rating of 5 A. This 100 series K frame contactor switch uses a standard terminal. This 100 series K frame electromechanical contactor has 1 N.C. auxiliary contact. Additionally, this K frame electromechanical contactor switch comes with 3 normally open poles. "
7824680,100-K05ZW10,"This AB 100 series electromechanical contactor switch is a 5 A rated contactor switch. In addition, this Allen-Bradley/Rockwell Automation switch has 3 N.O. poles. This 100 series K frame electromechanical contactor uses a standard terminal. This 100 series switch has 1 N.O. auxiliary contact. "
7824407,100-K05ZY01,"This K frame by Allen-Bradley is a 5 A rated contactor switch. This K frame contactor switch also has 1 normally closed auxiliary contact. This IEC contactor has 3 normally open main contacts. Additionally, this electromechanical contactor switch uses a standard terminal. "
7824408,100-K05ZY10,"This 100 series K frame made by Allen-Bradley is a 5 Amps rated contactor switch. This K frame electromechanical contactor also has 1 normally open auxiliary contact. This 100 series switch has 3 normally open main contacts. Furthermore, this IEC contactor uses a standard terminal. "
7824409,100-K05ZY200M,"This AB 5 Amps K frame contactor uses a standard terminal type. This 100 series K frame contactor in addition comes with 2 N.O. 2 N.C. main contacts. "
7824410,100-K05ZY300M,"This Allen-Bradley/Rockwell Automation 5 A 100 series K frame contactor switch has 3 N.O. 1 N.C. poles. This 100 series K frame electromechanical contactor switch uses a standard terminal. "
7824411,100-K05ZZ200,"This 100 series K frame manufactured by Allen-Bradley comes with a breaking current rating of 5 A. This 100 series contactor switch in addition uses a standard terminal type. This 100 series K frame switch has 2 N.O. 2 N.C. poles. "
7824412,100-K05ZZ200M,"This switch assembled by Allen Bradley has a current rating of 5 A. Additionally, this Allen Bradley electromechanical contactor comes with 2 normally open 2 normally closed main contacts. Also, this Allen-Bradley switch uses a standard terminal type. "
7824413,100-K05ZZ300,"This Rockwell Automation 5 A K frame IEC contactor uses a standard terminal. Also, this electromechanical contactor switch comes with 3 normally open 1 normally closed poles. "
7824414,100-K05ZZ300M,"This Allen-Bradley 5 Amps 100 series IEC contactor has 3 normally open 1 normally closed poles. This electromechanical contactor uses a standard terminal. "
7822893,100-K09B01,"This 100 series K frame built by Allen-Bradley/Rockwell Automation comes with a breaking current rating of 9 A. Furthermore, this IEC contactor also uses a standard terminal. Also, this electromechanical contactor comes with 3 N.O. main contacts. Additionally, this 100 series electromechanical contactor is a 480V 60Hz contactor. This K frame electromechanical contactor has 1 N.C. auxiliary contact. "
7822894,100-K09B01M,"This switch built by Allen Bradley is a 9 Amps electromechanical contactor. Additionally, it comes with 3 normally open main contacts. This switch comes with 1 normally closed auxiliary contact and is a 480 Volts at 60 Hertz contactor. It uses a standard terminal type. "
7822895,100-K09B10,"This electromechanical contactor built by Allen-Bradley/Rockwell Automation has a rating of 9 A. This K frame electromechanical contactor switch is a 480 Volts at 60 Hertz contactor. This IEC contactor has 1 N.O. auxiliary contact and 3 normally open main contacts. This 100 series contactor switch uses a standard terminal. "
7822896,100-K09B10M,"This AB K frame switch has a breaking current rating of 9 Amps. In addition, it is a 480 Volts at 60 Hertz contactor switch and comes with 1 N.O. auxiliary contact. Furthermore, this Allen-Bradley contactor has 3 normally open main contacts. Additionally, this Allen Bradley contactor uses a standard terminal type. "
7822897,100-K09B200,"This 100 series constructed by Rockwell Automation comes with a rating of 9 A. In addition, this 100 series switch operates at 480 Volts at 60Hz. Furthermore, it comes with 2 N.O. 2 N.C. main contacts. Additionally, this Allen-Bradley contactor uses a standard terminal. "
7822898,100-K09B200M,"This Allen-Bradley/Rockwell Automation 9 A 100 series IEC contactor is a 480V 60Hz contactor switch. This K frame IEC contactor additionally uses a standard terminal. This 100 series K frame contactor comes with 2 N.O. 2 N.C. main contacts. "
7822899,100-K09B300,"This Allen Bradley 9 Amps 100 series K frame switch operates at 480 Volts at 60Hz. Additionally, this contactor has 3 N.O. 1 N.C. main contacts. This 100 series electromechanical contactor switch uses a standard terminal. "
7822900,100-K09B300M,"The AB 100-K09B300M contactor is a 9 Amps rated electromechanical contactor. Also, this 100 series contactor switch comes with 3 N.O. 1 N.C. main contacts. Furthermore, this module has a 480V 60Hz control coil that contains an integrated diode. In addition, this Allen Bradley contactor uses a standard terminal type. "
7822901,100-K09B400,"This AB K frame IEC contactor has a breaking amperage rating of 9 Amps. This switch uses a standard terminal. This K frame contactor in addition has a 480V 60Hz control coil with an integrated diode. Also, this 100 series IEC contactor has 4 normally open poles. "
7822902,100-K09B400M,"The Allen-Bradley/Rockwell Automation 100-K09B400M electromechanical contactor switch is a 9 A rated electromechanical contactor switch. In addition, this K frame switch comes with a 480 Volts at 60Hz control coil that contains an integrated diode. It has 4 normally open main contacts. This 100 series K frame contactor switch uses a standard terminal type. "
7822903,100-K09D01,"This Allen-Bradley 100 series switch is a 9 Amps rated contactor switch. It operates at 110 Volts alternating current at 50 Hertz, 120 Volts alternating current at 60 Hertz. This K frame contactor switch also has 1 N.C. auxiliary contact. This 100 series K frame contactor uses a standard terminal type. Additionally, this 100 series contactor has 3 N.O. poles. "
7822904,100-K09D01M,"The Rockwell Automation 100-K09D01M electromechanical contactor comes with a current rating of 9 A. It has 1 N.C. auxiliary contact. Also, this electromechanical contactor switch operates at 110 Volts AC at 50Hz, 120 Volts AC at 60Hz. This 100 series K frame electromechanical contactor switch uses a standard terminal. This 100 series K frame contactor switch comes with 3 N.O. poles. "
7822905,100-K09D10,"This K frame made by Allen Bradley is a 9 Amps electromechanical contactor. This K frame electromechanical contactor also comes with 3 N.O. poles. It has a 110V AC 50Hz, 120V AC 60Hz control coil that utilizes an integrated diode and 1 normally open auxiliary contact. This 100 series K frame electromechanical contactor switch additionally uses a standard terminal type. "
7822906,100-K09D10M,"This K frame made by Allen-Bradley/Rockwell Automation has a breaking amperage rating of 9 Amps. This K frame IEC contactor is a 110V AC 50Hz, 120V AC 60Hz contactor switch. In addition, this 100 series K frame electromechanical contactor switch uses a standard terminal. This K frame contactor has 3 N.O. main contacts. This contactor comes with 1 normally open auxiliary contact. "
7822907,100-K09D200,"The 100-K09D200 assembled by Allen-Bradley/Rockwell Automation comes with a rating of 9 Amps. It uses a standard terminal. It is a 110 Volts alternating current at 50 Hertz, 120 Volts alternating current at 60 Hertz contactor. Furthermore, this Allen-Bradley contactor has 2 normally open 2 normally closed poles. "
7822908,100-K09D200M,"This Rockwell Automation 100 series K frame contactor switch is a 9 A contactor switch. In addition, it uses a standard terminal. Furthermore, this module operates at 110 Volts alternating current at 50 Hertz, 120 Volts alternating current at 60 Hertz. This K frame IEC contactor comes with 2 normally open 2 normally closed poles. "
7822909,100-K09D300,"This Rockwell Automation 100 series electromechanical contactor has a rating of 9 A. Additionally, this electromechanical contactor switch uses a standard terminal. It has 3 normally open 1 normally closed poles. Also, this K frame electromechanical contactor switch operates at 110 Volts alternating current at 50 Hertz, 120 Volts alternating current at 60 Hertz. "
7822910,100-K09D300M,"The 100-K09D300M assembled by Allen Bradley is a 9 Amps IEC contactor. Additionally, this electromechanical contactor uses a standard terminal. This 100 series K frame IEC contactor comes with 3 N.O. 1 N.C. main contacts. This K frame IEC contactor also is a 110 Volts AC at 50Hz, 120 Volts AC at 60Hz IEC contactor. "
7822911,100-K09D400,"The 100-K09D400 constructed by AB comes with a breaking current rating of 9 Amps. In addition, it uses a standard terminal type. This electromechanical contactor operates at 110 Volts AC at 50Hz, 120 Volts AC at 60Hz. This 100 series K frame contactor comes with 4 N.O. poles. "
7822912,100-K09D400M,"This contactor switch assembled by Rockwell Automation is a 9 Amps rated electromechanical contactor switch. This electromechanical contactor operates at 110 Volts AC at 50Hz, 120 Volts AC at 60Hz. In addition, this contactor switch comes with 4 N.O. main contacts. This electromechanical contactor uses a standard terminal type. "
7822913,100-K09DJ01,"This AB K frame contactor has a breaking current rating of 9 A. In addition, this electromechanical contactor comes with a 24V DC control coil that utilizes an integrated diode and 1 N.C. auxiliary contact. This electromechanical contactor comes with 3 normally open main contacts. Additionally, this electromechanical contactor switch uses a standard terminal type. "
7822914,100-K09DJ01M,"This Allen Bradley 9 A 100 series IEC contactor uses a standard terminal type. This 100 series K frame electromechanical contactor comes with a 24V DC control coil that contains an integrated diode. This switch comes with 1 normally closed auxiliary contact. This 100 series K frame electromechanical contactor has 3 N.O. main contacts. "
7822915,100-K09DJ10,"The 100-K09DJ10 made by Rockwell Automation comes with a breaking current rating of 9 Amps. This K frame IEC contactor uses a standard terminal. Also, it has 1 normally open auxiliary contact. This contactor switch has a 24 Volts DC control coil with an integrated diode. It has 3 N.O. main contacts. "
7822916,100-K09DJ10M,"This 100 series K frame constructed by Rockwell Automation comes with a rating of 9 A. Additionally, this K frame contactor switch uses a standard terminal. It is a 24 Volts direct current switch. Also, it has 1 normally open auxiliary contact and 3 N.O. poles. "
7822917,100-K09DJ200,"This Allen-Bradley 9 A 100 series K frame contactor is a 24 Volts direct current IEC contactor. It has 2 normally open 2 normally closed poles. In addition, this 100 series contactor switch uses a standard terminal. "
7822918,100-K09DJ200M,"This K frame manufactured by AB has a current rating of 9 Amps. Additionally, it uses a standard terminal. In addition, it has 2 normally open 2 normally closed main contacts. Furthermore, it also is a 24V DC IEC contactor. "
7822919,100-K09DJ300,"The AB 100-K09DJ300 contactor switch has a breaking rating of 9 Amps. This electromechanical contactor is a 24 Volts direct current switch. In addition, this Allen-Bradley switch has 3 N.O. 1 N.C. main contacts. This 100 series K frame electromechanical contactor additionally uses a standard terminal type. "
7822920,100-K09DJ300M,"This Allen Bradley 100 series K frame contactor has a current rating of 9 Amps. It operates at 24 Volts direct current. Furthermore, this unit comes with 3 N.O. 1 N.C. main contacts. Additionally, this Rockwell Automation IEC contactor uses a standard terminal. "
7822921,100-K09DJ400,"This contactor by Allen-Bradley/Rockwell Automation comes with a breaking rating of 9 Amps. This K frame electromechanical contactor uses a standard terminal. It operates at 24V DC. It comes with 4 N.O. main contacts. "
7822922,100-K09DJ400M,"This AB 9 Amps 100 series electromechanical contactor switch is a 24 Volts DC contactor. Also, this Allen-Bradley/Rockwell Automation electromechanical contactor uses a standard terminal. Additionally, it has 4 normally open main contacts. "
7822923,100-K09KA01,"This 100 series K frame made by Allen-Bradley is a 9 Amps rated IEC contactor. This 100 series K frame contactor also operates at 240 Volts at 50Hz or 60Hz. It comes with 1 normally closed auxiliary contact. In addition, it uses a standard terminal type and has 3 N.O. main contacts. "
7822924,100-K09KA01M,"The Allen-Bradley/Rockwell Automation 100-K09KA01M contactor has a rating of 9 Amps. This K frame switch in addition has 3 N.O. poles. Also, this switch has 1 normally closed auxiliary contact. It uses a standard terminal and operates at 240 Volts at 50 Hertz or 60 Hertz. "
7822925,100-K09KA10,"This K frame by Allen Bradley comes with a current rating of 9 Amps. Also, it is a 240 Volts at 50Hz or 60Hz electromechanical contactor. It comes with 3 normally open poles. It has 1 normally open auxiliary contact. Additionally, this switch uses a standard terminal. "
7822926,100-K09KA10M,"This 100 series built by Rockwell Automation is a 9 Amps switch. Also, it is a 240 Volts at 50Hz or 60Hz electromechanical contactor. It uses a standard terminal. Additionally, it comes with 3 normally open poles. This switch comes with 1 normally open auxiliary contact. "
7822927,100-K09KA200,"This IEC contactor constructed by Allen Bradley is a 9 A electromechanical contactor switch. In addition, this Allen-Bradley switch uses a standard terminal type. Additionally, this AB electromechanical contactor switch comes with 2 normally open 2 normally closed main contacts. This 100 series K frame electromechanical contactor switch operates at 240 Volts at 50 Hertz or 60 Hertz. "
7822928,100-K09KA200M,"This contactor switch by Allen-Bradley/Rockwell Automation is a 9 Amps rated contactor switch. It uses a standard terminal. It comes with 2 normally open 2 normally closed main contacts. Also, it is a 240 Volts at 50Hz or 60Hz contactor. "
7822929,100-K09KA300,"This K frame by Allen Bradley is a 9 Amps switch. Additionally, this IEC contactor uses a standard terminal type. Also, this K frame IEC contactor is a 240 Volts at 50Hz or 60Hz contactor. This 100 series K frame contactor switch has 3 normally open 1 normally closed main contacts. "
7822930,100-K09KA300M,"This Rockwell Automation 9 Amps K frame electromechanical contactor uses a standard terminal type. This electromechanical contactor switch is a 240V 50/60Hz electromechanical contactor switch. Additionally, this K frame electromechanical contactor comes with 3 N.O. 1 N.C. poles. "
7822931,100-K09KA400,"This Rockwell Automation 9 Amps 100 series K frame electromechanical contactor operates at 240V 50/60Hz. This 100 series electromechanical contactor also comes with 4 N.O. main contacts. Additionally, it uses a standard terminal. "
7822932,100-K09KA400M,"This contactor assembled by Allen-Bradley is a 9 Amps rated switch. In addition, this electromechanical contactor switch has 4 normally open main contacts. Also, it uses a standard terminal type. This K frame electromechanical contactor comes with a 240 Volts at 50 Hertz or 60 Hertz control coil that utilizes an integrated diode. "
7822933,100-K09KF01,"The AB 100-K09KF01 electromechanical contactor switch has a breaking rating of 9 A. In addition, this Allen-Bradley contactor has a 230 Volts at 50 Hertz or 60 Hertz control coil that utilizes an integrated diode. This electromechanical contactor comes with 1 normally closed auxiliary contact. This 100 series K frame electromechanical contactor switch comes with 3 normally open main contacts. Additionally, this electromechanical contactor switch uses a standard terminal. "
7822934,100-K09KF01M,"The 100-K09KF01M built by Rockwell Automation is a 9 A electromechanical contactor switch. Furthermore, this module uses a standard terminal type. In addition, it comes with 1 N.C. auxiliary contact and 3 normally open poles. Also, this contactor switch is a 230 Volts at 50Hz or 60Hz IEC contactor. "
7822935,100-K09KF10,"The Allen Bradley 100-K09KF10 contactor comes with a breaking current rating of 9 A. In addition, this 100 series contactor switch comes with 1 N.O. auxiliary contact. This K frame switch has 3 N.O. poles. Also, it uses a standard terminal type. This electromechanical contactor switch comes with a 230 Volts at 50Hz or 60Hz control coil with an integrated diode. "
7822936,100-K09KF10M,"This Allen Bradley 100 series K frame electromechanical contactor comes with a rating of 9 Amps. Also, this switch has 3 N.O. poles. This switch is a 230 Volts at 50 Hertz or 60 Hertz electromechanical contactor switch. Additionally, this Allen-Bradley/Rockwell Automation IEC contactor uses a standard terminal type. It comes with 1 N.O. auxiliary contact. "
7822937,100-K09KF200,"The 100-K09KF200 manufactured by Allen Bradley is a 9 Amps switch. Additionally, it operates at 230 Volts at 50Hz or 60Hz. This 100 series electromechanical contactor uses a standard terminal. In addition, it has 2 N.O. 2 N.C. poles. "
7822938,100-K09KF200M,"The 100-K09KF200M assembled by AB has a breaking current rating of 9 Amps. Additionally, this Allen-Bradley electromechanical contactor uses a standard terminal. Also, this 100 series K frame IEC contactor is a 230 Volts at 50 Hertz or 60 Hertz contactor. It comes with 2 N.O. 2 N.C. main contacts. "
7822939,100-K09KF300,"This Rockwell Automation 9 A 100 series K frame electromechanical contactor switch operates at 230V 50/60Hz. This K frame IEC contactor uses a standard terminal. Also, this 100 series K frame electromechanical contactor switch has 3 N.O. 1 N.C. poles. "
7822940,100-K09KF300M,"The 100-K09KF300M assembled by AB has a breaking amperage rating of 9 A. This electromechanical contactor switch has 3 N.O. 1 N.C. main contacts. This IEC contactor comes with a 230 Volts at 50 Hertz or 60 Hertz control coil that contains an integrated diode. This K frame contactor uses a standard terminal type. "
7822941,100-K09KF400,"This K frame built by AB is a 9 A contactor. This 100 series switch additionally is a 230 Volts at 50Hz or 60Hz contactor. In addition, it uses a standard terminal type. It comes with 4 N.O. main contacts. "
7822942,100-K09KF400M,"The 100-K09KF400M manufactured by Allen Bradley has a current rating of 9 A. In addition, this contactor switch has a 230V 50/60Hz control coil that utilizes an integrated diode. This K frame electromechanical contactor has 4 N.O. poles. This K frame contactor uses a standard terminal type. "
7824415,100-K09KG01,"The Allen-Bradley 100-K09KG01 contactor switch comes with a breaking current rating of 9 Amps. This electromechanical contactor switch comes with 1 normally closed auxiliary contact. Additionally, this IEC contactor has a 200 Volts alternating current at 50 Hertz, 200-220 Volts alternating current at 60 Hertz control coil that contains an integrated diode and uses a standard terminal type. This K frame switch comes with 3 N.O. poles. "
7824416,100-K09KG10,"This Allen-Bradley/Rockwell Automation 100 series electromechanical contactor is a 9 Amps rated contactor switch. It comes with 3 normally open main contacts and uses a standard terminal. Furthermore, this IEC contactor also comes with 1 N.O. auxiliary contact. This 100 series K frame electromechanical contactor operates at 200V AC 50Hz, 200-220V AC 60Hz. "
7823662,100-K09KG200,"This electromechanical contactor switch by Allen-Bradley/Rockwell Automation is a 9 Amps rated contactor switch. In addition, this 100 series K frame contactor switch is a 200 Volts alternating current at 50 Hertz, 200-220 Volts alternating current at 60 Hertz electromechanical contactor switch. It comes with 2 normally open 2 normally closed poles. This K frame IEC contactor also uses a standard terminal type. "
7824603,100-K09KG300,"This K frame built by Rockwell Automation has a breaking current rating of 9 Amps. Furthermore, this IEC contactor comes with 3 N.O. 1 N.C. main contacts. In addition, it is a 200 Volts alternating current at 50 Hertz, 200-220 Volts alternating current at 60 Hertz electromechanical contactor. Also, this 100 series K frame electromechanical contactor uses a standard terminal type. "
7824417,100-K09KG400,"This 100 series K frame made by Rockwell Automation has a breaking rating of 9 A. Also, this switch is a 200 Volts alternating current at 50 Hertz, 200-220 Volts alternating current at 60 Hertz contactor. This K frame contactor switch comes with 4 normally open main contacts. Furthermore, this unit uses a standard terminal. "
7822943,100-K09KJ01,"This switch made by Rockwell Automation comes with an amperage rating of 9 A. Also, this Allen Bradley electromechanical contactor comes with a 24V AC 50/60Hz control coil that contains an integrated diode. In addition, it has 1 N.C. auxiliary contact. Furthermore, it also uses a standard terminal type. This K frame switch comes with 3 normally open main contacts. "
7822944,100-K09KJ01M,"This 100 series K frame constructed by Allen-Bradley comes with a current rating of 9 A. This K frame electromechanical contactor uses a standard terminal type. Also, this AB electromechanical contactor switch has 1 normally closed auxiliary contact. It has 3 normally open main contacts. This electromechanical contactor switch operates at 24 Volts AC at 50Hz or 60Hz. "
7822945,100-K09KJ10,"The Allen-Bradley 100-K09KJ10 electromechanical contactor is a 9 Amps rated electromechanical contactor. Also, it has 3 normally open main contacts and uses a standard terminal type. In addition, this 100 series contactor switch comes with 1 normally open auxiliary contact. This IEC contactor operates at 24V AC 50/60Hz. "
7822946,100-K09KJ10M,"This K frame by Allen Bradley is a 9 A rated electromechanical contactor switch. This contactor operates at 24 Volts AC at 50Hz or 60Hz. In addition, it uses a standard terminal and comes with 3 N.O. main contacts. Additionally, this Rockwell Automation switch has 1 N.O. auxiliary contact. "
7822947,100-K09KJ200,"The 100-K09KJ200 manufactured by Rockwell Automation is a 9 Amps electromechanical contactor switch. Additionally, it comes with a 24 Volts alternating current at 50 Hertz or 60 Hertz control coil that utilizes an integrated diode. It comes with 2 normally open 2 normally closed poles. This K frame switch uses a standard terminal. "
7822948,100-K09KJ200M,"This switch constructed by AB has a breaking amperage rating of 9 A. Furthermore, this IEC contactor uses a standard terminal. It comes with 2 N.O. 2 N.C. poles. In addition, this contactor switch is a 24 Volts alternating current at 50 Hertz or 60 Hertz switch. "
7822949,100-K09KJ300,"This Allen-Bradley 9 Amps 100 series K frame switch operates at 24 Volts alternating current at 50 Hertz or 60 Hertz. Additionally, this contactor has 3 normally open 1 normally closed main contacts. This IEC contactor uses a standard terminal type. "
7822950,100-K09KJ300M,"This K frame built by Allen-Bradley/Rockwell Automation is a 9 Amps rated contactor switch. This K frame electromechanical contactor has 3 N.O. 1 N.C. main contacts. This K frame switch in addition uses a standard terminal type. Also, it has a 24V AC 50/60Hz control coil that utilizes an integrated diode. "
7822951,100-K09KJ400,"The AB 100-K09KJ400 switch is a 9 A rated contactor. In addition, it is a 24V AC 50/60Hz IEC contactor. Also, this K frame electromechanical contactor uses a standard terminal. It comes with 4 normally open poles. "
7822952,100-K09KJ400M,"This K frame built by Allen-Bradley is a 9 A rated electromechanical contactor. Furthermore, it also uses a standard terminal type. This 100 series switch has 4 normally open poles. This switch is a 24 Volts alternating current at 50 Hertz or 60 Hertz electromechanical contactor switch. "
7822953,100-K09KN01,"This 100 series constructed by Allen-Bradley/Rockwell Automation comes with a breaking current rating of 9 Amps. This 100 series K frame electromechanical contactor switch comes with 1 N.C. auxiliary contact. This IEC contactor is a 400V 50/60Hz electromechanical contactor and uses a standard terminal. This K frame switch comes with 3 normally open poles. "
7822954,100-K09KN01M,"The 100-K09KN01M by AB is a 9 A electromechanical contactor. This K frame electromechanical contactor switch comes with 3 N.O. main contacts. This electromechanical contactor switch is a 400V 50/60Hz IEC contactor and comes with 1 normally closed auxiliary contact. It uses a standard terminal. "
7822955,100-K09KN10,"This switch by Rockwell Automation is a 9 A IEC contactor. It comes with 1 normally open auxiliary contact. This IEC contactor comes with 3 normally open poles and uses a standard terminal type. Additionally, this Allen-Bradley/Rockwell Automation electromechanical contactor is a 400 Volts at 50Hz or 60Hz switch. "
7822956,100-K09KN10M,"The AB 100-K09KN10M contactor has a rating of 9 Amps. This contactor switch has 1 N.O. auxiliary contact. Also, this electromechanical contactor switch operates at 400 Volts at 50 Hertz or 60 Hertz and has 3 N.O. main contacts. Furthermore, it uses a standard terminal. "
7822957,100-K09KN200,"The Rockwell Automation 100-K09KN200 contactor switch has a breaking amperage rating of 9 Amps. This 100 series K frame electromechanical contactor switch has 2 N.O. 2 N.C. poles. In addition, this electromechanical contactor operates at 400 Volts at 50Hz or 60Hz. This 100 series contactor switch also uses a standard terminal. "
7822958,100-K09KN200M,"This K frame built by Allen Bradley is a 9 Amps contactor switch. This contactor uses a standard terminal type. Also, this switch comes with 2 normally open 2 normally closed poles. It operates at 400 Volts at 50Hz or 60Hz. "
