"product id","Part Number",Description
7822838,100-K05ZA200M,"The Allen-Bradley/Rockwell Automation 100-K05ZA200M contactor is a 5 A rated switch. This 100 series K frame electromechanical contactor has 2 N.O. 2 N.C. poles. Additionally, this 100 series K frame contactor switch comes with a 220 Volts DC control coil that utilizes an integrated diode. Also, this IEC contactor uses a standard terminal type. "
7822839,100-K05ZA300,"This K frame built by Rockwell Automation is a 5 A rated contactor. In addition, it is a 220 Volts DC IEC contactor. This switch has 3 N.O. 1 N.C. poles. This 100 series K frame contactor also uses a standard terminal. "
7822841,100-K05ZA400,"The Allen Bradley 100-K05ZA400 IEC contactor is a 5 Amps rated contactor. This K frame switch comes with 4 N.O. poles. It uses a standard terminal. In addition, this AB contactor switch is a 220 Volts DC IEC contactor. "
7822842,100-K05ZA400M,"The Allen-Bradley 100-K05ZA400M IEC contactor is a 5 Amps switch. Furthermore, this Allen-Bradley contactor also comes with a 220 Volts DC control coil that has an integrated diode. In addition, this Allen-Bradley/Rockwell Automation IEC contactor uses a standard terminal. This 100 series K frame electromechanical contactor switch has 4 N.O. poles. "
7822843,100-K05ZD01,"This Allen-Bradley/Rockwell Automation 100 series contactor switch is a 5 A rated contactor. Also, this Allen-Bradley electromechanical contactor switch has 1 N.C. auxiliary contacts. Additionally, it has a 110 Volts direct current control coil that an integrated diode. This electromechanical contactor has 3 N.O. poles and uses a standard terminal type. "
7822844,100-K05ZD01M,"This Allen Bradley 100 series K frame electromechanical contactor is a 5 A rated IEC contactor. This K frame contactor in addition is a 110 Volts direct current electromechanical contactor. Also, it has 1 N.C. auxiliary contacts. This 100 series switch uses a standard terminal type. This 100 series K frame contactor comes with 3 N.O. main contacts. "
7822845,100-K05ZD10,"This AB 100 series switch comes with a current rating of 5 Amps. Additionally, this K frame switch operates at 110 Volts direct current. It uses a standard terminal. This 100 series contactor in addition has 1 N.O. auxiliary contacts. It comes with 3 normally open main contacts. "
7822846,100-K05ZD10M,"The 100-K05ZD10M by Rockwell Automation is a 5 A rated electromechanical contactor switch. In addition, it uses a standard terminal type and has 3 normally open main contacts. Furthermore, this module also operates at 110 Volts DC. This 100 series K frame contactor switch has 1 normally open auxiliary contact. "
7822847,100-K05ZD200,"This 100 series K frame by AB is a 5 Amps rated IEC contactor. This 100 series contactor switch has 2 N.O. 2 N.C. main contacts. This switch uses a standard terminal. This 100 series electromechanical contactor additionally has a 110 Volts direct current control coil that utilizes an integrated diode. "
7822848,100-K05ZD200M,"The 100-K05ZD200M manufactured by Allen-Bradley is a 5 A switch. This 100 series electromechanical contactor switch uses a standard terminal. Furthermore, this contactor also comes with a 110V DC control coil with an integrated diode. Additionally, it has 2 N.O. 2 N.C. main contacts. "
7822849,100-K05ZD300,"This Rockwell Automation K frame IEC contactor comes with a breaking rating of 5 A. This K frame electromechanical contactor switch also has 3 normally open 1 normally closed poles. In addition, this 100 series electromechanical contactor switch is a 110V DC switch. This 100 series electromechanical contactor uses a standard terminal. "
7822850,100-K05ZD300M,"The Allen-Bradley/Rockwell Automation 100-K05ZD300M electromechanical contactor switch comes with a breaking rating of 5 Amps. This 100 series K frame contactor additionally uses a standard terminal. This 100 series contactor has 3 N.O. 1 N.C. poles. In addition, this contactor switch operates at 110 Volts DC. "
7822851,100-K05ZD400,"This electromechanical contactor made by Allen Bradley comes with a breaking amperage rating of 5 Amps. This 100 series K frame contactor has a 110 Volts DC control coil with an integrated diode. In addition, this IEC contactor comes with 4 normally open poles. This 100 series contactor uses a standard terminal type. "
7822852,100-K05ZD400M,"This electromechanical contactor switch manufactured by Allen Bradley is a 5 A electromechanical contactor switch. This 100 series electromechanical contactor switch has 4 normally open poles. Furthermore, this unit uses a standard terminal type. Also, it operates at 110 Volts direct current. "
7824405,100-K05ZE01,"This K frame manufactured by Allen-Bradley is a 5 Amps rated electromechanical contactor switch. Also, this Allen-Bradley contactor switch has 1 normally closed auxiliary contact. Additionally, this switch has 3 N.O. poles. This IEC contactor uses a standard terminal. "
7822853,100-K05ZJ01,"This 100 series constructed by Allen-Bradley/Rockwell Automation is a 5 A IEC contactor. Also, it uses a standard terminal. This contactor switch has 3 normally open poles and 1 normally closed auxiliary contact. Furthermore, this Allen-Bradley IEC contactor also operates at 24 Volts direct current. "
7822854,100-K05ZJ01M,"The AB 100-K05ZJ01M contactor switch is a 5 Amps electromechanical contactor switch. It comes with a 24 Volts direct current control coil with an integrated diode. It has 3 normally open poles and 1 N.C. auxiliary contacts. In addition, this Allen-Bradley contactor switch uses a standard terminal type. "
7822855,100-K05ZJ10,"This electromechanical contactor made by Allen Bradley has an amperage rating of 5 Amps. It is a 24V DC contactor switch and uses a standard terminal. This 100 series electromechanical contactor switch comes with 3 N.O. main contacts. Furthermore, this Allen-Bradley IEC contactor also has 1 N.O. auxiliary contacts. "
7822856,100-K05ZJ10M,"The Allen-Bradley/Rockwell Automation 100-K05ZJ10M electromechanical contactor is a 5 A rated contactor. This K frame electromechanical contactor in addition uses a standard terminal. This 100 series contactor also operates at 24V DC. This K frame IEC contactor has 1 N.O. auxiliary contacts. It has 3 N.O. poles. "
7822857,100-K05ZJ200,"This IEC contactor made by Allen-Bradley comes with a breaking amperage rating of 5 Amps. This 100 series electromechanical contactor switch additionally comes with a 24 Volts direct current control coil with an integrated diode. This electromechanical contactor uses a standard terminal type. Also, this Allen-Bradley/Rockwell Automation contactor comes with 2 normally open 2 normally closed main contacts. "
7822860,100-K05ZJ300M,"The 100-K05ZJ300M by Allen-Bradley has a breaking rating of 5 A. Furthermore, this Allen-Bradley IEC contactor also uses a standard terminal type. Also, this 100 series K frame contactor switch comes with 3 normally open 1 normally closed main contacts. This 100 series K frame electromechanical contactor additionally is a 24 Volts DC electromechanical contactor. "
7822861,100-K05ZJ400,"The AB 100-K05ZJ400 contactor has a breaking current rating of 5 Amps. It uses a standard terminal. This contactor switch is a 24V DC electromechanical contactor switch. In addition, it comes with 4 normally open poles. "
7822862,100-K05ZJ400M,"The Allen Bradley 100-K05ZJ400M IEC contactor is a 5 Amps rated contactor. Additionally, it is a 24 Volts direct current switch. Furthermore, this contactor also uses a standard terminal type. Also, this 100 series K frame electromechanical contactor has 4 normally open main contacts. "
7822863,100-K05ZQ01,"This IEC contactor built by Rockwell Automation is a 5 A rated electromechanical contactor. Furthermore, it has 1 N.C. auxiliary contacts. This electromechanical contactor uses a standard terminal type. Additionally, this AB electromechanical contactor has a 12V DC control coil that utilizes an integrated diode. It has 3 N.O. main contacts. "
7822864,100-K05ZQ01M,"This electromechanical contactor made by Rockwell Automation has a current rating of 5 A. Additionally, it has 1 N.C. auxiliary contacts. It is a 12V DC contactor switch. Furthermore, this IEC contactor uses a standard terminal type. In addition, it has 3 normally open poles. "
7822865,100-K05ZQ10,"This 100 series built by Allen-Bradley is a 5 Amps contactor switch. Additionally, this K frame electromechanical contactor switch comes with 3 N.O. main contacts. Also, this IEC contactor uses a standard terminal and operates at 12 Volts direct current. It has 1 normally open auxiliary contact. "
7822866,100-K05ZQ10M,"The 100-K05ZQ10M assembled by Allen-Bradley has a breaking amperage rating of 5 Amps. This K frame switch uses a standard terminal type. Also, this IEC contactor comes with a 12 Volts direct current control coil with an integrated diode. Additionally, it comes with 3 N.O. main contacts. This electromechanical contactor has 1 N.O. auxiliary contacts. "
7822868,100-K05ZQ200M,"This Allen-Bradley/Rockwell Automation 100 series K frame switch is a 5 Amps contactor switch. This 100 series switch also uses a standard terminal type. Additionally, this Allen Bradley contactor has a 12 Volts DC control coil that an integrated diode. This K frame contactor has 2 N.O. 2 N.C. main contacts. "
7822869,100-K05ZQ300,"This switch constructed by AB has an amperage rating of 5 A. This switch has 3 N.O. 1 N.C. main contacts. Also, this contactor switch uses a standard terminal. Additionally, this 100 series K frame IEC contactor is a 12 Volts DC electromechanical contactor switch. "
7822871,100-K05ZQ400,"This IEC contactor made by Allen-Bradley has a current rating of 5 A. This 100 series contactor switch uses a standard terminal type. Additionally, this electromechanical contactor switch comes with a 12 Volts direct current control coil with an integrated diode. This 100 series contactor switch has 4 normally open main contacts. "
7822872,100-K05ZQ400M,"This switch built by Rockwell Automation comes with an amperage rating of 5 A. Also, this 100 series K frame electromechanical contactor switch comes with 4 N.O. poles. This 100 series switch in addition uses a standard terminal type. It has a 12 Volts direct current control coil that utilizes an integrated diode. "
7822873,100-K05ZS01,"The 100-K05ZS01 constructed by Rockwell Automation is a 5 A rated contactor. Additionally, this switch operates at 125 Volts DC and has 3 N.O. main contacts. In addition, this switch uses a standard terminal. This K frame electromechanical contactor has 1 N.C. auxiliary contacts. "
7822874,100-K05ZS01M,"The Allen-Bradley/Rockwell Automation 100-K05ZS01M contactor switch has a breaking current rating of 5 Amps. It uses a standard terminal type and comes with 3 normally open main contacts. This switch comes with a 125V DC control coil that has an integrated diode. Furthermore, this module has 1 normally closed auxiliary contact. "
7822875,100-K05ZS10,"This Rockwell Automation 100 series K frame contactor comes with a current rating of 5 Amps. This 100 series contactor switch uses a standard terminal type. Also, this K frame switch has 1 normally open auxiliary contact. In addition, it comes with 3 normally open main contacts and is a 125 Volts direct current electromechanical contactor switch. "
7822876,100-K05ZS10M,"The Allen-Bradley/Rockwell Automation 100-K05ZS10M switch is a 5 A rated electromechanical contactor. Also, this 100 series K frame IEC contactor has 1 normally open auxiliary contact. This switch operates at 125 Volts DC and comes with 3 N.O. poles. This K frame electromechanical contactor additionally uses a standard terminal type. "
7822878,100-K05ZS200M,"This K frame assembled by Allen Bradley is a 5 A contactor. This IEC contactor has 2 normally open 2 normally closed poles. Additionally, this 100 series contactor switch uses a standard terminal. In addition, this K frame electromechanical contactor switch operates at 125 Volts DC. "
7822879,100-K05ZS300,"This AB 100 series IEC contactor is a 5 Amps electromechanical contactor. In addition, this 100 series IEC contactor is a 125V DC electromechanical contactor switch. It has 3 normally open 1 normally closed poles. Furthermore, this Allen-Bradley IEC contactor uses a standard terminal type. "
7822880,100-K05ZS300M,"This IEC contactor manufactured by Rockwell Automation is a 5 A contactor. Furthermore, this module operates at 125 Volts direct current. This IEC contactor uses a standard terminal. Also, this contactor comes with 3 N.O. 1 N.C. main contacts. "
7822881,100-K05ZS400,"This contactor built by Allen-Bradley has an amperage rating of 5 Amps. Furthermore, this unit also uses a standard terminal. Additionally, it has 4 N.O. poles. This 100 series K frame contactor in addition is a 125 Volts DC switch. "
7822882,100-K05ZS400M,"The 100-K05ZS400M built by AB is a 5 Amps electromechanical contactor switch. This K frame IEC contactor uses a standard terminal. Additionally, this Allen Bradley switch comes with 4 N.O. main contacts. This K frame electromechanical contactor switch comes with a 125V DC control coil with an integrated diode. "
7822883,100-K05ZT01,"The 100-K05ZT01 constructed by Allen Bradley is a 5 A IEC contactor. Additionally, this Allen Bradley IEC contactor comes with 1 normally closed auxiliary contact. This IEC contactor comes with 3 N.O. poles and uses a standard terminal. This electromechanical contactor switch operates at 250 Volts DC. "
7822884,100-K05ZT01M,"This IEC contactor made by Allen-Bradley comes with a rating of 5 Amps. Furthermore, this contactor also uses a standard terminal. Additionally, this 100 series electromechanical contactor is a 250V DC IEC contactor. This 100 series K frame contactor switch has 3 normally open poles. Also, this Allen-Bradley/Rockwell Automation switch comes with 1 N.C. auxiliary contacts. "
7822885,100-K05ZT10,"The Allen-Bradley/Rockwell Automation 100-K05ZT10 electromechanical contactor switch comes with a breaking current rating of 5 Amps. This electromechanical contactor has 3 N.O. poles. Additionally, this switch comes with 1 normally open auxiliary contact and uses a standard terminal type. In addition, this contactor switch is a 250 Volts DC contactor. "
7822886,100-K05ZT10M,"This contactor switch constructed by Allen Bradley has a breaking amperage rating of 5 Amps. In addition, this switch comes with a 250 Volts DC control coil with an integrated diode and 1 normally open auxiliary contact. This K frame contactor switch uses a standard terminal. It has 3 normally open poles. "
7822887,100-K05ZT200,"The Allen-Bradley 100-K05ZT200 switch is a 5 A contactor switch. Also, this Allen-Bradley contactor switch uses a standard terminal type. Furthermore, this unit comes with 2 N.O. 2 N.C. poles. It comes with a 250V DC control coil that utilizes an integrated diode. "
7822888,100-K05ZT200M,"This 100 series built by Allen-Bradley is a 5 A IEC contactor. Furthermore, this contactor also uses a standard terminal type. It has a 250 Volts DC control coil with an integrated diode. Additionally, this AB contactor switch has 2 N.O. 2 N.C. main contacts. "
7822889,100-K05ZT300,"The 100-K05ZT300 constructed by Allen-Bradley/Rockwell Automation is a 5 Amps rated IEC contactor. This switch comes with 3 N.O. 1 N.C. main contacts. Additionally, this K frame contactor switch uses a standard terminal type. Furthermore, this contactor operates at 250 Volts direct current. "
7822890,100-K05ZT300M,"This electromechanical contactor switch assembled by Rockwell Automation comes with a breaking amperage rating of 5 A. This 100 series K frame electromechanical contactor switch uses a standard terminal type. Additionally, this K frame IEC contactor has a 250 Volts direct current control coil with an integrated diode. Also, this 100 series K frame contactor has 3 normally open 1 normally closed poles. "
7822891,100-K05ZT400,"The Allen-Bradley/Rockwell Automation 100-K05ZT400 electromechanical contactor is a 5 Amps rated contactor switch. Additionally, this Allen Bradley IEC contactor uses a standard terminal. In addition, this K frame contactor is a 250 Volts direct current contactor. It has 4 normally open poles. "
7822892,100-K05ZT400M,"This Allen Bradley 100 series K frame contactor is a 5 Amps rated switch. This 100 series IEC contactor comes with a 250 Volts direct current control coil with an integrated diode. This 100 series contactor also comes with 4 N.O. poles. This electromechanical contactor switch uses a standard terminal. "
7824406,100-K05ZW01,"This contactor assembled by Allen-Bradley/Rockwell Automation comes with a breaking current rating of 5 A. This 100 series K frame contactor switch comes with 1 normally closed auxiliary contact. This 100 series K frame electromechanical contactor has 3 normally open poles. Additionally, this K frame electromechanical contactor switch uses a standard terminal. "
7824680,100-K05ZW10,"This AB 100 series electromechanical contactor switch is a 5 A rated contactor switch. In addition, this Allen-Bradley/Rockwell Automation switch has 3 N.O. poles. This 100 series K frame electromechanical contactor uses a standard terminal. This 100 series switch has 1 N.O. auxiliary contacts. "
7824407,100-K05ZY01,"This K frame by Allen-Bradley is a 5 A rated contactor switch. This K frame contactor switch also has 3 normally open main contacts. This IEC contactor has 1 normally closed auxiliary contact. Additionally, this electromechanical contactor switch uses a standard terminal. "
7824408,100-K05ZY10,"This 100 series K frame made by Allen-Bradley is a 5 Amps rated contactor switch. This K frame electromechanical contactor also has 1 normally open auxiliary contact. This 100 series switch has 3 normally open main contacts. Furthermore, this IEC contactor uses a standard terminal. "
7822893,100-K09B01,"This 100 series K frame built by Allen-Bradley/Rockwell Automation comes with a breaking current rating of 9 A. It uses a standard terminal. Also, this electromechanical contactor operates at 480V 60Hz. This K frame contactor comes with 3 N.O. poles. Additionally, this 100 series electromechanical contactor has 1 N.C. auxiliary contacts. "
7822894,100-K09B01M,"This switch built by Allen Bradley is a 9 Amps electromechanical contactor. Additionally, this 100 series contactor uses a standard terminal. It has 3 N.O. main contacts. This switch comes with a 480V 60Hz control coil with an integrated diode and 1 N.C. auxiliary contacts. "
7822895,100-K09B10,"This electromechanical contactor built by Allen-Bradley/Rockwell Automation has a rating of 9 A. This K frame electromechanical contactor switch has 1 normally open auxiliary contact. This IEC contactor has 3 normally open poles and is a 480 Volts at 60Hz electromechanical contactor. This 100 series contactor switch uses a standard terminal. "
7822896,100-K09B10M,"This AB K frame switch has a breaking current rating of 9 Amps. In addition, it has 1 normally open auxiliary contact and is a 480 Volts at 60 Hertz switch. Furthermore, this Allen-Bradley contactor uses a standard terminal type. Additionally, this Allen Bradley contactor has 3 N.O. poles. "
7822897,100-K09B200,"This 100 series constructed by Rockwell Automation comes with a rating of 9 A. This 100 series K frame contactor uses a standard terminal. Furthermore, it comes with 2 N.O. 2 N.C. main contacts. Additionally, this Allen-Bradley contactor comes with a 480 Volts at 60 Hertz control coil that utilizes an integrated diode. "
7822898,100-K09B200M,"This 100 series K frame manufactured by Allen Bradley comes with a breaking rating of 9 Amps. Furthermore, this Allen-Bradley contactor uses a standard terminal type. In addition, this IEC contactor operates at 480 Volts at 60Hz. It comes with 2 normally open 2 normally closed main contacts. "
7822899,100-K09B300,"The 100-K09B300 constructed by Rockwell Automation has a breaking rating of 9 A. This K frame electromechanical contactor uses a standard terminal type. This 100 series IEC contactor has 3 normally open 1 normally closed poles. This K frame contactor comes with a 480V 60Hz control coil with an integrated diode. "
7822900,100-K09B300M,"The 100-K09B300M built by Allen-Bradley/Rockwell Automation is a 9 Amps switch. This 100 series K frame electromechanical contactor switch uses a standard terminal type. In addition, this Allen Bradley contactor has 3 normally open 1 normally closed main contacts. This K frame IEC contactor operates at 480 Volts at 60 Hertz. "
7822901,100-K09B400,"This AB K frame IEC contactor has a breaking amperage rating of 9 Amps. This K frame contactor in addition operates at 480V 60Hz. Furthermore, this Allen-Bradley IEC contactor uses a standard terminal type. This 100 series K frame contactor switch comes with 4 N.O. poles. "
7822902,100-K09B400M,"This contactor switch by Allen-Bradley/Rockwell Automation comes with a breaking amperage rating of 9 Amps. In addition, this K frame switch comes with a 480 Volts at 60Hz control coil that has an integrated diode. It uses a standard terminal type. This 100 series K frame contactor switch has 4 N.O. poles. "
7822903,100-K09D01,"This K frame assembled by Allen Bradley comes with a breaking rating of 9 Amps. This K frame contactor switch comes with 1 normally closed auxiliary contact. This K frame IEC contactor has 3 normally open main contacts. This electromechanical contactor switch is a 110V AC 50Hz, 120V AC 60Hz contactor switch and uses a standard terminal. "
7822904,100-K09D01M,"The Rockwell Automation 100-K09D01M electromechanical contactor is a 9 A IEC contactor. Also, this AB electromechanical contactor switch comes with a 110 Volts AC at 50Hz, 120 Volts AC at 60Hz control coil that utilizes an integrated diode. It uses a standard terminal. Furthermore, this contactor comes with 1 normally closed auxiliary contact. This contactor comes with 3 normally open main contacts. "
7822905,100-K09D10,"This K frame made by Allen Bradley has a rating of 9 Amps. Furthermore, this Allen-Bradley contactor also operates at 110 Volts AC at 50Hz, 120 Volts AC at 60Hz. It uses a standard terminal type. It comes with 3 N.O. poles and 1 normally open auxiliary contact. "
7822906,100-K09D10M,"This Allen-Bradley 9 A K frame contactor switch uses a standard terminal type. This K frame IEC contactor comes with 1 normally open auxiliary contact. Furthermore, this Allen-Bradley IEC contactor also comes with 3 normally open main contacts. Additionally, this 100 series K frame electromechanical contactor is a 110 Volts alternating current at 50 Hertz, 120 Volts alternating current at 60 Hertz contactor. "
7822907,100-K09D200,"The 100-K09D200 assembled by Allen-Bradley/Rockwell Automation comes with a rating of 9 Amps. It operates at 110V AC 50Hz, 120V AC 60Hz. It uses a standard terminal type. This 100 series switch has 2 normally open 2 normally closed main contacts. "
7822908,100-K09D200M,"This contactor switch manufactured by Allen Bradley has an amperage rating of 9 Amps. In addition, this electromechanical contactor switch uses a standard terminal type. It comes with a 110V AC 50Hz, 120V AC 60Hz control coil with an integrated diode. Furthermore, it also has 2 normally open 2 normally closed poles. "
7822910,100-K09D300M,"This AB 100 series contactor switch comes with an amperage rating of 9 A. Also, this 100 series electromechanical contactor comes with 3 normally open 1 normally closed poles. This 100 series K frame IEC contactor uses a standard terminal. This K frame IEC contactor additionally is a 110V AC 50Hz, 120V AC 60Hz electromechanical contactor. "
7822911,100-K09D400,"This Allen-Bradley/Rockwell Automation 100 series K frame contactor switch comes with a breaking rating of 9 Amps. In addition, this IEC contactor uses a standard terminal type. Also, this contactor comes with 4 N.O. poles. This 100 series K frame contactor switch has a 110V AC 50Hz, 120V AC 60Hz control coil with an integrated diode. "
7822912,100-K09D400M,"The 100-K09D400M assembled by Allen-Bradley/Rockwell Automation has a current rating of 9 A. This 100 series contactor also has 4 N.O. main contacts. This K frame contactor uses a standard terminal. This 100 series K frame IEC contactor has a 110 Volts AC at 50Hz, 120 Volts AC at 60Hz control coil that utilizes an integrated diode. "
7822913,100-K09DJ01,"This AB K frame contactor is a 9 A rated contactor switch. This 100 series IEC contactor also has 1 normally closed auxiliary contact. In addition, this switch is a 24V DC switch and uses a standard terminal. It has 3 normally open poles. "
7822914,100-K09DJ01M,"This Allen Bradley 9 A 100 series IEC contactor has 3 N.O. main contacts. This 100 series K frame electromechanical contactor comes with 1 normally closed auxiliary contact. This 100 series contactor comes with a 24V DC control coil that has an integrated diode. Additionally, it uses a standard terminal type. "
7822915,100-K09DJ10,"This K frame manufactured by Allen-Bradley comes with an amperage rating of 9 A. In addition, it comes with 3 N.O. poles. Also, it is a 24 Volts direct current IEC contactor and has 1 normally open auxiliary contact. Furthermore, this unit uses a standard terminal type. "
7822916,100-K09DJ10M,"This 100 series K frame constructed by Rockwell Automation comes with a rating of 9 A. Additionally, this K frame contactor switch uses a standard terminal. Also, it has 1 normally open auxiliary contact and operates at 24 Volts DC. It comes with 3 normally open poles. "
7822917,100-K09DJ200,"This electromechanical contactor built by Allen-Bradley has a breaking current rating of 9 A. This 100 series K frame IEC contactor comes with 2 normally open 2 normally closed main contacts. This 100 series K frame switch uses a standard terminal type. In addition, this IEC contactor has a 24 Volts direct current control coil that utilizes an integrated diode. "
7822918,100-K09DJ200M,"The 100-K09DJ200M constructed by Allen-Bradley/Rockwell Automation is a 9 A electromechanical contactor switch. This K frame electromechanical contactor switch operates at 24 Volts direct current. Also, this 100 series K frame IEC contactor has 2 normally open 2 normally closed main contacts. This 100 series electromechanical contactor uses a standard terminal. "
7822920,100-K09DJ300M,"The AB 100-K09DJ300M contactor switch is a 9 A contactor. Additionally, it operates at 24 Volts DC. Furthermore, this unit comes with 3 N.O. 1 N.C. main contacts. In addition, this AB switch uses a standard terminal type. "
7822921,100-K09DJ400,"This Allen-Bradley 100 series IEC contactor comes with a breaking rating of 9 Amps. In addition, this K frame switch comes with a 24 Volts DC control coil that has an integrated diode. Additionally, this 100 series contactor comes with 4 normally open poles. It uses a standard terminal. "
7822923,100-K09KA01,"This 100 series K frame made by Allen-Bradley is a 9 Amps rated IEC contactor. This 100 series K frame contactor also comes with 1 normally closed auxiliary contact. It is a 240 Volts at 50Hz or 60Hz electromechanical contactor switch. In addition, it uses a standard terminal type and has 3 N.O. main contacts. "
7822924,100-K09KA01M,"The Allen-Bradley/Rockwell Automation 100-K09KA01M contactor has a rating of 9 Amps. In addition, this Allen Bradley electromechanical contactor comes with 1 N.C. auxiliary contacts. Additionally, this Allen-Bradley electromechanical contactor has 3 N.O. main contacts. It comes with a 240V 50/60Hz control coil with an integrated diode and uses a standard terminal type. "
7822925,100-K09KA10,"The AB 100-K09KA10 switch comes with a breaking current rating of 9 Amps. It comes with 1 N.O. auxiliary contacts. In addition, this Allen Bradley switch has 3 normally open main contacts. Furthermore, this unit is a 240 Volts at 50 Hertz or 60 Hertz switch. Also, it uses a standard terminal type. "
7822926,100-K09KA10M,"This 100 series built by Rockwell Automation is a 9 Amps switch. Also, it operates at 240 Volts at 50Hz or 60Hz. This 100 series electromechanical contactor has 3 N.O. main contacts. This switch has 1 N.O. auxiliary contacts and uses a standard terminal. "
7822928,100-K09KA200M,"This contactor switch by Allen-Bradley/Rockwell Automation is a 9 Amps rated contactor switch. In addition, it has 2 N.O. 2 N.C. main contacts. It comes with a 240V 50/60Hz control coil with an integrated diode. Also, it uses a standard terminal type. "
7822929,100-K09KA300,"This K frame by Allen Bradley is a 9 Amps switch. Also, this K frame IEC contactor has 3 normally open 1 normally closed main contacts. This 100 series K frame contactor switch operates at 240 Volts at 50 Hertz or 60 Hertz. Additionally, this IEC contactor uses a standard terminal type. "
7822931,100-K09KA400,"This 100 series manufactured by Allen Bradley has a breaking current rating of 9 Amps. Additionally, this 100 series K frame electromechanical contactor is a 240 Volts at 50 Hertz or 60 Hertz switch. This 100 series K frame switch also uses a standard terminal type. This K frame electromechanical contactor switch comes with 4 N.O. main contacts. "
7822933,100-K09KF01,"The AB 100-K09KF01 electromechanical contactor switch is a 9 A rated electromechanical contactor. Additionally, it operates at 230 Volts at 50Hz or 60Hz and has 3 normally open main contacts. This 100 series electromechanical contactor switch comes with 1 normally closed auxiliary contact. This K frame IEC contactor uses a standard terminal type. "
7822934,100-K09KF01M,"The 100-K09KF01M built by Rockwell Automation comes with a rating of 9 A. Additionally, this 100 series contactor switch comes with 3 normally open poles. It is a 230V 50/60Hz IEC contactor and has 1 N.C. auxiliary contacts. In addition, this contactor switch uses a standard terminal. "
7822935,100-K09KF10,"This Allen Bradley 9 A 100 series K frame switch operates at 230V 50/60Hz. Also, this Allen-Bradley switch uses a standard terminal type. This contactor has 3 N.O. poles. This electromechanical contactor switch comes with 1 N.O. auxiliary contacts. "
7822936,100-K09KF10M,"This Rockwell Automation 100 series switch is a 9 Amps contactor switch. It operates at 230V 50/60Hz. Also, this K frame contactor has 1 normally open auxiliary contact. This electromechanical contactor comes with 3 normally open poles. Additionally, it uses a standard terminal. "
7822937,100-K09KF200,"The 100-K09KF200 manufactured by Allen Bradley comes with an amperage rating of 9 Amps. Additionally, it uses a standard terminal. This 100 series electromechanical contactor comes with a 230V 50/60Hz control coil that has an integrated diode. In addition, this Allen Bradley IEC contactor comes with 2 N.O. 2 N.C. poles. "
7822938,100-K09KF200M,"This contactor switch assembled by Allen-Bradley is a 9 A rated contactor switch. It has a 230 Volts at 50Hz or 60Hz control coil that utilizes an integrated diode. This 100 series IEC contactor also comes with 2 N.O. 2 N.C. main contacts. Furthermore, this module also uses a standard terminal. "
7822939,100-K09KF300,"This electromechanical contactor switch manufactured by AB has a rating of 9 Amps. This K frame contactor switch uses a standard terminal. Also, this AB contactor switch has 3 normally open 1 normally closed main contacts. This K frame IEC contactor operates at 230V 50/60Hz. "
7822941,100-K09KF400,"This 100 series by Allen-Bradley has a breaking rating of 9 A. This 100 series switch additionally uses a standard terminal type. This 100 series K frame contactor in addition comes with a 230 Volts at 50Hz or 60Hz control coil with an integrated diode. It comes with 4 N.O. main contacts. "
7822942,100-K09KF400M,"This switch constructed by Allen Bradley is a 9 A rated IEC contactor. This K frame contactor switch uses a standard terminal type. Also, this contactor switch has a 230V 50/60Hz control coil that utilizes an integrated diode. Furthermore, it also has 4 normally open poles. "
7824415,100-K09KG01,"This Allen-Bradley 9 Amps 100 series K frame electromechanical contactor switch is a 200 Volts alternating current at 50 Hertz, 200-220 Volts alternating current at 60 Hertz switch. This contactor switch has 1 N.C. auxiliary contacts. This electromechanical contactor comes with 3 normally open main contacts. Additionally, it uses a standard terminal type. "
7824416,100-K09KG10,"This Allen-Bradley/Rockwell Automation 100 series electromechanical contactor comes with a breaking current rating of 9 Amps. This 100 series K frame switch has 3 normally open poles. This IEC contactor is a 200V AC 50Hz, 200-220V AC 60Hz IEC contactor and has 1 N.O. auxiliary contacts. This K frame switch uses a standard terminal. "
7823662,100-K09KG200,"The Allen Bradley 100-K09KG200 electromechanical contactor comes with an amperage rating of 9 A. It comes with 2 normally open 2 normally closed main contacts. This K frame electromechanical contactor switch has a 200 Volts alternating current at 50 Hertz, 200-220 Volts alternating current at 60 Hertz control coil that utilizes an integrated diode. Furthermore, this module uses a standard terminal. "
7824417,100-K09KG400,"This switch by Allen-Bradley is a 9 A rated IEC contactor. Also, this switch has 4 normally open main contacts. It uses a standard terminal. In addition, this Allen-Bradley/Rockwell Automation electromechanical contactor has a 200 Volts alternating current at 50 Hertz, 200-220 Volts alternating current at 60 Hertz control coil that an integrated diode. "
7822943,100-K09KJ01,"This Allen Bradley K frame contactor switch is a 9 A IEC contactor. Furthermore, this IEC contactor has 1 N.C. auxiliary contacts. In addition, it is a 24 Volts AC at 50Hz or 60Hz switch and comes with 3 normally open poles. This 100 series contactor switch uses a standard terminal. "
7822944,100-K09KJ01M,"This 100 series K frame constructed by Allen-Bradley is a 9 A IEC contactor. This K frame IEC contactor has 1 normally closed auxiliary contact. In addition, this Rockwell Automation electromechanical contactor switch comes with 3 normally open main contacts. Additionally, it uses a standard terminal. This 100 series K frame electromechanical contactor switch is a 24 Volts alternating current at 50 Hertz or 60 Hertz electromechanical contactor switch. "
