"product id","Part Number",Description
62250,20G11BF795JN2NNNNN,"This PowerFlex 755 assembled by Allen-Bradley has a kW rating of 800 kW. Also, this Rockwell Automation drive has ethernet communication as part of the drive. It has an output rating of 795A and is enclosed in an IP20, NEMA/UL type 1 enclosure. This PF755 VFD is powered by 690 VAC. This frequency drive has a full keypad and enhanced display (IP20) component installed on this drive [to allow for easy programming, to monitor the drive, to access and adjust settings or parameters, to adjust settings on the drive, to adjust parameters, to program this unit, in order to view faults/program, to program/view faults, to check the status of the drive, to monitor the vfd, in order to program this unit, to allow easy monitoring and programming. "
62251,20G11BF795JN4NNNNN,"This variable frequency drive made by Rockwell Automation comes with a ND output rating of 800 kW. It includes one digital input built-in. This PowerFlex 755 variable frequency drive requires 690 Volts AC to run. Also, this AC drive is a 795A rated drive and comes with a LCD display with keypad (IP66) unit included on the faceplate [to allow for easy programming, to monitor the drive, to access and adjust settings or parameters, to adjust settings on the drive, to adjust parameters, to program this unit, in order to view faults/program, to program/view faults, to check the status of the drive, to monitor the vfd, in order to program this unit, to allow easy monitoring and programming. This AC drive has an IP20, NEMA/UL type 1, 23.6 in. deep enclosure rating. "
62252,20G11BF960JN0NNNNN,"This PF755 by AB has a rating of 960A. This frequency drive is housed in an IP20, NEMA/UL type 1 enclosure, has voltage rating of 690 Volts AC, and 5 option slots built-in. This PowerFlex 750 (PF755) AC drive also is a 900 kW rated unit. This PowerFlex 755 AC drive has no HIM unit included, instead the drive comes with a plastic cover. Additionally, this adjustable frequency drive comes with the CM connection jumper installed on the drive. "
62253,20G11BF960JN2NNNNN,"This PF 755 assembled by Allen-Bradley is a 900 kW rated drive. Additionally, this Rockwell Automation variable frequency drive comes with the CM cap connection jumper installed in the drive. This PowerFlex 750 (PF755) VAC drive utilizes 690 Volts AC power. This VAC drive is enclosed in an IP20, NEMA/UL type 1 enclosure type and comes with ethernet communication in the drive. In addition, this Rockwell Automation variable frequency drive has an amperage output rating of 960 Amp. "
62254,20G11BF960JN4NNNNN,"The 20G11BF960JN4NNNNN by Allen Bradley is a 900 kW drive. In addition, this PowerFlex 750 (PF755) variable frequency drive is enclosed in an IP20, NEMA/UL type 1 (600 mm) enclosure type. This VAC drive is a 960A unit and needs 690 VAC (3 Phase) power. This PF 755 AC drive has an enchanced LCD (full keypad) IP66 human interface module on the cover [to allow for easy programming, to monitor the drive, to access and adjust settings or parameters, to adjust settings on the drive, to adjust parameters, to program this unit, in order to view faults/program, to program/view faults, to check the status of the drive, to monitor the vfd, in order to program this unit, to allow easy monitoring and programming. This PowerFlex 750 (PF755) variable frequency drive additionally comes with the CM cap jumper on the drive. "
62255,20G11FB015JA0NNNNN,"This AB 15.3A PF755 VAC drive is a 5 HP unit. This PowerFlex 755 variable frequency drive has a plastic cover instead of the interface module but an HIM can be installed. In addition, this Rockwell Automation variable frequency drive has Ethernet installed. Also, it comes with a CM connection jumper and is powered via 240VAC (208VAC)/325V DC (281V DC). This frequency drive has a flange mount enclosure rating. "
62256,20G11FB022JA0NNNNN,"The Allen Bradley 20G11FB022JA0NNNNN VAC drive is a 22 A rated VFD. It comes with voltage rating of 240 AC or 325 DC and has ethernet communication installed on the drive. Additionally, this Rockwell Automation VFD comes with the CM jumper in the drive. In addition, this adjustable frequency drive comes with a blank HIM cover instead of the interface however an interface module can be added. This PF755 variable frequency drive comes with a horsepower rating of 7.5 HP (horsepower). "
62257,20G11FB028JA0NNNNN,"This VFD made by Allen-Bradley/Rockwell Automation is a 10 HP (horsepower) rated VFD. This PowerFlex 755 AC drive is a 28 A rated unit. Furthermore, it also comes with a CM jumper included on the drive. This AC drive has a blank HIM cover in place of the keypad module but an HIM module can be added, is contained in a flange NEMA/UL enclosure, and comes with one digital input in the drive. This PowerFlex 750 (PF755) variable frequency drive has voltage rating of 240 AC or 325 DC. "
62258,20G11FB042JA0NNNNN,"This Allen-Bradley/Rockwell Automation 15 HP (horsepower) PowerFlex 755 drive has an amperage rating of 2 A. This frequency drive is a 240VAC (208VAC)/325V DC (281V DC) unit. Also, this PF 755 adjustable frequency drive comes with a jumper. Additionally, this AB AC drive has one digital input installed. It comes with a blank HIM cover in place of the keypad/LCD module however an interface module can be added and a flange NEMA/UL rating. "
62259,20G11FB054JA0NNNNN,"This AB PF755 VAC drive is a 54A rated VFD. Furthermore, this Allen-Bradley drive comes with one digital input included in this VAC drive. This PF755 adjustable frequency drive has no HIM installed, instead the drive comes with a blank HIM cover. In addition, this Allen Bradley VAC drive has a NEMA/UL type 4x/12 enclosure type rating. This adjustable frequency drive has a rating of 20 HP (horsepower), a dynamic brake built into the VFD if braking is needed, and is a 240VAC (208VAC)/325V DC (281V DC) unit. "
62260,20G11FB070JA0NNNNN,"This PowerFlex 755 assembled by Rockwell Automation is a 70 A drive. This VAC drive is a 25 HP (horsepower) unit. Additionally, it has the CM connection jumper. In addition, this VFD has a Brake IGBT built-in in case braking is required. It has Ethernet included and requires 240 AC or 325 DC to operate. "
62261,20G11FB080JA0NNNNN,"This frequency drive made by AB is a 30 HP (horsepower) rated unit. This PF 755 variable frequency drive has Ethernet. Additionally, this VFD is a 240VAC (208VAC) or 325V DC (281V DC) drive. In addition, this Allen Bradley adjustable frequency drive is a 80 Amp rated drive. It comes with a CM connection jumper included on the drive and a NEMA/UL type 4x/12. "
62262,20G11FB2P2JA0NNNNN,"This frequency drive manufactured by Allen-Bradley is a 0.5 HP rated unit. This PF 755 VFD has a plastic cover in place of the keypad/LCD module. This VFD is a 2.2 A VAC drive, comes with embedded Ethernet I/P included in this VAC drive, and power requirements of 240VAC (208VAC) or 325V DC (281V DC). Additionally, this frequency drive is in a NEMA/UL type 4x/12 (flange mount) enclosure type. This PowerFlex 750 (PF755) AC drive in addition comes with a Brake IGBT included if braking is needed. "
62263,20G11FB4P2JA0NNNNN,"This VAC drive made by Allen Bradley has an amperage rating of 4.2 A. Also, it is a 1 horsepower VFD, is powered on via 240VAC (208VAC) or 325V DC (281V DC), and comes with a braking transistor in the drive for braking applications. In addition, this PowerFlex 750 (PF755) VFD has no HIM unit, instead this drive comes with a blank HIM cover. This PF 755 drive comes with the jumper installed on the drive. This PowerFlex 750 (PF755) VAC drive comes with embedded Ethernet built-in. "
62264,20G11FB6P8JA0NNNNN,"This Allen-Bradley 6.8 Amp PowerFlex 750 (PF755) frequency drive comes with a horsepower rating of 2 horsepower. This VAC drive has a blank HIM cover instead of the HIM module but an HIM module can be added. Additionally, this AC drive is powered on via 240 AC or 325 DC. In addition, it has a flange NEMA/UL enclosure type, includes one digital input as part of the VFD, and the CM cap jumper included. This PowerFlex 755 AC drive comes with a dynamic brake included in the VFD for applications that require a brake. "
62265,20G11FB9P6JA0NNNNN,"This Allen-Bradley/Rockwell Automation PowerFlex 755 drive has an amperage output rating of 9.6 A. This drive has a horsepower ND output rating of 3 HP (horsepower) and one digital input installed. This PF 755 VFD also is contained in a flange NEMA/UL enclosure. This VAC drive comes with a blank cover in place of the HIM however an interface module can be added. In addition, this AB VFD is powered by 240VAC (208VAC) or 325V DC (281V DC). "
62266,20G11FC011JA0NNNNN,"The Allen-Bradley 20G11FC011JA0NNNNN VFD is a 5.5 kilowatt rated unit. Additionally, this PowerFlex 755 adjustable frequency drive comes with a brake in the drive in case braking is required. In addition, it comes with a CM jumper on the drive. This PF755 frequency drive is a 400 VAC (3 Phase) unit. This adjustable frequency drive has an amperage output rating of 11.5 A, embedded Ethernet I/P on the VFD, and a blank HIM cover in place of the HIM module however an interface module can be added. "
62267,20G11FC015JA0NNNNN,"This PowerFlex 755 by AB is a 7.5 kW rated drive. Also, this Allen Bradley variable frequency drive is a 15.4A VAC drive. This adjustable frequency drive has power requirements of 400 VAC or 540 VDC, is housed in a NEMA/UL type 4x/12 (flange mount) enclosure, and a brake installed in the drive in case braking is required. This PowerFlex 750 (PF755) AC drive has Ethernet included in this VAC drive. Additionally, it has no HIM unit included, instead the drive comes with a blank cover. "
62268,20G11FC022JA0NNNNN,"This PF 755 assembled by Allen-Bradley/Rockwell Automation is a 11 kilowatt VFD. This drive comes with the CM jumper. Also, it is a 22A rated VFD and comes with a flange NEMA/UL enclosure rating. This PowerFlex 755 frequency drive comes with Ethernet as part of this drive. In addition, this frequency drive has a dynamic braking transistor installed. "
62156,20G11FC030AA0NNNNN,"This frequency drive built by AB is a 15 kilowatt rated drive. This PF755 VAC drive is housed in a flange mount enclosure. This PowerFlex 750 (PF755) VAC drive has no keypad unit installed, instead the drive comes with a plastic cover. It comes with an amperage rating of 30 A and one digital input installed. Additionally, this PF 755 VFD comes with a braking transistor built into the VFD. "
62269,20G11FC030JA0NNNNN,"This Allen Bradley 30A PowerFlex 750 (PF755) drive is a 15 kilowatt VFD. In addition, it is contained in a NEMA/UL type 4x/12 enclosure and has power requirements of 400 VAC (3 Phase). Additionally, it has no HIM, instead it comes with a blank HIM cover. This PowerFlex 750 (PF755) VAC drive has ethernet communication installed on the drive. This PowerFlex 750 (PF755) frequency drive has a brake included in the VFD if braking is needed. "
62270,20G11FC037JA0NNNNN,"This Rockwell Automation 18.5 kW PF 755 VFD is a 37A drive. Furthermore, this Allen-Bradley drive also comes with a dynamic brake built into the VFD in case braking is required. This AC drive is enclosed in a flange mount enclosure type. It comes with a blank cover instead of the HIM but an HIM can be installed and Ethernet built-in. This PF 755 VFD also comes with power requirements of 400 Votls AC. "
62271,20G11FC043JA0NNNNN,"The 20G11FC043JA0NNNNN built by Rockwell Automation has a kW ND output rating of 22 kW. Also, this AC drive includes embedded Ethernet I/P on the drive. Furthermore, this VAC drive also comes with power requirements of 400 VAC. This VFD has no HIM unit included, instead it comes with a blank cover. This PF755 VFD additionally comes with an amperage rating of 43A. "
62272,20G11FC060JA0NNNNN,"This PowerFlex 755 by AB comes with an amperage output rating of 60A. This PowerFlex 755 frequency drive comes with power requirements of 400 VAC. Also, this drive features ethernet communication as part of the VFD and is enclosed in a NEMA/UL type 4x/12 (flange mount) enclosure. This PowerFlex 755 variable frequency drive comes with a CM cap jumper. This PF755 drive in addition is a 30 kilowatt rated VFD. "
62273,20G11FC072JA0NNNNN,"This Allen-Bradley 37 kilowatt PF755 variable frequency drive has a rating of 72 Amp. Additionally, this variable frequency drive is in a NEMA/UL type 4x/12 enclosure type. In addition, this drive is powered on with 400 AC (540 DC) and has no keypad unit, instead the drive comes with a blank HIM cover. This PF 755 adjustable frequency drive comes with a Brake IGBT in the drive. This PowerFlex 755 drive has a CM connection jumper in the drive. "
62274,20G11FC085JA0NNNNN,"This Allen-Bradley/Rockwell Automation 45 kilowatt PowerFlex 750 (PF755) AC drive is a 85A unit. This PowerFlex 750 (PF755) AC drive additionally has a flange mount enclosure type. In addition, this Allen-Bradley VAC drive has a CM connection jumper installed on the drive. This AC drive has no human interface included, instead it comes with a blank cover, is powered with 400 AC (540 DC), and a dynamic brake installed in the drive if braking is needed. This PF755 frequency drive comes with one digital input installed. "
62275,20G11FC104JA0NNNNN,"The Allen-Bradley/Rockwell Automation 20G11FC104JA0NNNNN variable frequency drive is a 104A rated VFD. This AC drive uses 400 AC (540 DC) power to operate. Furthermore, this VAC drive also is a 55 kW rated VFD. It has a flange mount enclosure and a brake built into the VFD if braking is needed. This PF 755 adjustable frequency drive in addition comes with the CM jumper installed on the drive. "
62276,20G11FC2P1JA0NNNNN,"This PowerFlex 755 built by Allen Bradley comes with an output rating of 2.1 Amp. Also, it is a 0.75 kW rated module. This frequency drive comes with a blank HIM cover in place of the HIM module but an HIM module can be added such as a 20-HIM-A6. It has a braking transistor installed if braking is required and is in a NEMA/UL type 4x/12 enclosure type. This PowerFlex 755 variable frequency drive additionally utilizes 400 VAC (3 Phase) to run. "
62277,20G11FC3P5JA0NNNNN,"This Allen Bradley 1.5 kW PowerFlex 755 AC drive is a 3.5 A VFD. This PowerFlex 755 drive has a Brake IGBT installed in the drive for braking applications. In addition, this AB VAC drive comes with a flange NEMA/UL. Additionally, it comes with a plastic cover instead of the HIM module but an HIM module can be added, 5 option slots as part of this drive, and requires 400 VAC or 540 VDC power to run. Furthermore, this module comes with a CM cap connection jumper on the drive. "
62278,20G11FC5P0JA0NNNNN,"This PF755 built by Rockwell Automation is a 2.2 kilowatt VFD. This variable frequency drive has no HIM unit included, instead the drive comes with a blank HIM cover, is a 400 VAC (3 Phase) drive, and is housed in a NEMA/UL type 4x/12 (flange mount) enclosure. Also, this PF755 frequency drive has a CM connection jumper included on the drive. This PowerFlex 750 (PF755) drive comes with an amperage output rating of 5A. It features 5 option slots on the VFD. "
62279,20G11FC8P7JA0NNNNN,"This AB PowerFlex 755 VAC drive is a 4 kilowatt drive. Additionally, this frequency drive has a rating of 8.7A and utilizes 400VAC/540V DC power. In addition, this PowerFlex 750 (PF755) variable frequency drive has a jumper included on the drive. This PowerFlex 750 (PF755) adjustable frequency drive comes with a blank cover in place of the interface module but an HIM module can be added such as a 20-HIM-A6. Furthermore, this Allen-Bradley drive comes with a NEMA/UL type 4x/12 (flange mount) enclosure. "
62088,20G11FD011AA0NNNNN,"The Allen Bradley 20G11FD011AA0NNNNN variable frequency drive comes with an output rating of 11 Amp. Also, it comes with a plastic cover in place of the interface but an HIM module can be added such as a 20-HIM-A6. It is a 7.5 HP (horsepower) rated VFD. Furthermore, it also comes with no jumper for the CM Cap Connection but one can be added. This VAC drive is contained in a flange NEMA/UL enclosure type and utilizes 480 VAC power to operate. "
62280,20G11FD011JA0NNNNN,"The Allen Bradley 20G11FD011JA0NNNNN VFD comes with an output rating of 11 Amp. This adjustable frequency drive has a blank cover in place of the display but an HIM module can be added such as a 20-HIM-A6 and a Brake IGBT built into the VFD for braking applications. Furthermore, this module also has a ND output rating of 7.5 horsepower. In addition, it comes with one digital input included. Additionally, this variable frequency drive is contained in a NEMA/UL type 4x/12 (flange mount) enclosure type. "
62158,20G11FD014AA0NNNNN,"The Allen-Bradley/Rockwell Automation 20G11FD014AA0NNNNN drive comes with an amperage output rating of 14 A. Also, this Rockwell Automation AC drive comes with a blank cover in place of the keypad/LCD module however an interface module can be added. In addition, this frequency drive is powered by 480 AC (650 DC). This VAC drive comes with a horsepower ND output rating of 10 HP and the jumper removed but a jumper can be added. Furthermore, this Allen-Bradley AC drive also features 5 option slots. "
62281,20G11FD014JA0NNNNN,"This AB PF 755 AC drive has a rating of 10 HP. Also, this frequency drive comes with an amperage rating of 14A. This drive has a CM cap jumper installed in the drive. Additionally, it has ethernet communication included with the VFD, is housed in a NEMA/UL type 4x/12 (flange mount) enclosure type, and a dynamic brake built-in. It comes with voltage rating of 480 Volts AC. "
62080,20G11FD022AA0NNNNN,"The 20G11FD022AA0NNNNN built by Rockwell Automation is a 15 horsepower drive. Also, it is a 22A drive, is powered via 480 AC (650 DC), and comes with embedded Ethernet I/P in the drive. Furthermore, it has a NEMA/UL type 4x/12 (flange mount) enclosure. In addition, it has no HIM installed, instead this drive comes with a blank HIM cover. This PF755 frequency drive comes with a braking transistor built into the VFD if braking is required. "
62282,20G11FD022JA0NNNNN,"The Allen Bradley 20G11FD022JA0NNNNN drive is a 22 A VFD. In addition, it comes with 5 option slots as part of this drive. This frequency drive has a braking transistor included in case braking is required and a CM cap connection jumper installed on the drive. This PowerFlex 755 VAC drive has a blank cover instead of the interface module however an interface module can be added. This PowerFlex 750 (PF755) VFD also is a 15 horsepower rated unit. "
62144,20G11FD027AA0NNNNN,"The 20G11FD027AA0NNNNN built by AB comes with a horsepower ND output rating of 20 horsepower. This PowerFlex 755 drive comes with an amperage output rating of 27 A. Also, this AC drive is powered with 480 AC (650 DC) and comes with a dynamic braking transistor included in the VFD for applications that require a brake. This PowerFlex 755 AC drive has no keypad included, instead the drive comes with a plastic cover. Additionally, it has ethernet communication built-in. "
62283,20G11FD027JA0NNNNN,"This AB PF 755 variable frequency drive comes with a rating of 27A. It is a 480 AC (650 DC) adjustrable frequency drive. This variable frequency drive has a horsepower rating of 20 HP (horsepower), a plastic cover in place of the HIM but an HIM module can be added such as a 20-HIM-A6, and Ethernet on the VFD. Also, this PowerFlex 750 (PF755) variable frequency drive has the CM jumper. Furthermore, this Allen-Bradley drive has a NEMA/UL type 4x/12 rating. "
62089,20G11FD034AA0NNNNN,"This PowerFlex 750 (PF755) built by Allen Bradley has an amperage rating of 34 A. This PowerFlex 750 (PF755) variable frequency drive also is a 25 horsepower rated VFD. Furthermore, this unit has a NEMA/UL type 4x/12 (flange mount) enclosure rating. Additionally, this VAC drive is a 480VAC/650V DC drive and comes with a braking transistor installed in the drive. This drive has embedded Ethernet built-in. "
62284,20G11FD034JA0NNNNN,"This PF755 by Allen-Bradley/Rockwell Automation comes with a rating of 25 HP. Also, this drive comes with a braking transistor built into the VFD for applications that require a brake. This PF755 VAC drive is contained in a NEMA/UL type 4x/12 (flange mount) enclosure type. This PF 755 adjustable frequency drive has a blank HIM cover in place of the HIM but an HIM can be installed. In addition, it is a 34 A drive, utilizes 480 VAC (3 Phase) to operate, and has embedded Ethernet I/P installed. "
73029,20G11FD040AA0NNNNN,"This Allen-Bradley/Rockwell Automation PF 755 frequency drive is a 40A VFD. This PF755 VAC drive is a 30 HP drive. It has a brake included. In addition, this PF 755 frequency drive features embedded Ethernet on the drive. Additionally, it needs 480 VAC to operate, comes with a NEMA/UL type 4x/12 (flange mount) enclosure, and the jumper removed on this drive but one can be inserted. "
62285,20G11FD040JA0NNNNN,"This PF 755 constructed by Allen Bradley comes with a ND output rating of 30 HP. In addition, it has embedded Ethernet I/P as part of this drive. It comes with a CM cap connection jumper in the drive and a plastic cover instead of the interface however an interface module can be added. This PowerFlex 750 (PF755) VFD is a 40 A rated unit. Also, this PF755 frequency drive has power requirements of 480 VAC or 650 VDC. "
73027,20G11FD052AA0NNNNN,"The AB 20G11FD052AA0NNNNN VFD comes with an amperage output rating of 52 A. This PF755 frequency drive has no HIM unit included, instead this drive comes with a blank cover. It comes with 5 option slots included and has a NEMA/UL type 4x/12. Additionally, it is a 40 HP (horsepower) VFD. Also, this PF755 AC drive utilizes 480 VAC to operate. "
62286,20G11FD052JA0NNNNN,"This PowerFlex 755 manufactured by Allen-Bradley comes with an output rating of 52A. This frequency drive has no human interface included, instead it comes with a blank HIM cover. This AC drive comes with a rating of 40 horsepower. This adjustable frequency drive has 5 option slots installed. It has a jumper installed and an internal transisor installed in the drive. "
73024,20G11FD065AA0NNNNN,"This Allen Bradley PowerFlex 750 (PF755) VFD is a 50 horsepower drive. Additionally, it comes with a dynamic braking transistor installed in the drive if braking is needed and the jumper removed on this drive however a jumper can be installed. Furthermore, this unit also has a flange NEMA/UL enclosure type. It is a 65 A unit. In addition, this Allen-Bradley variable frequency drive comes with power requirements of 480 VAC or 650 VDC. "
62287,20G11FD065JA0NNNNN,"This PowerFlex 755 by Allen-Bradley/Rockwell Automation is a 50 horsepower unit. This adjustable frequency drive has a dynamic braking transistor built-in for braking applications and voltage rating of 480 VAC or 650 VDC. This PF 755 VAC drive additionally comes with an amperage rating of 65A. In addition, this Allen-Bradley AC drive comes with the CM connection jumper installed. It has embedded Ethernet I/P included in this VAC drive. "
62145,20G11FD077AA0NNNNN,"The Allen-Bradley 20G11FD077AA0NNNNN VFD is a 77 A rated drive. Furthermore, it also comes with a brake if braking is required. In addition, this AC drive has power requirements of 480 VAC (3 Phase) and comes with a flange NEMA/UL. This VFD has no HIM unit installed, instead this drive comes with a blank HIM cover. Additionally, this PF 755 drive has a horsepower rating of 60 HP (horsepower). "
62288,20G11FD077JA0NNNNN,"The 20G11FD077JA0NNNNN constructed by Rockwell Automation has a rating of 60 HP (horsepower). Additionally, it has a CM connection jumper installed on the drive and 5 option slots as part of the VFD. This PowerFlex 755 adjustable frequency drive comes with an output rating of 77 Amp. In addition, this Rockwell Automation VAC drive comes with a dynamic brake included in the VFD if braking is required. Furthermore, this module has power requirements of 480 VAC. "
62146,20G11FD096AA0NNNNN,"This Allen-Bradley/Rockwell Automation 75 horsepower PF 755 drive is a 96A VAC drive. This PF755 VFD in addition comes with no jumper by default however it can be installed. This PF755 VFD includes embedded Ethernet on the VFD. This frequency drive has no keypad unit installed, instead it comes with a plastic cover. Also, it is powered via 480 VAC and is in a NEMA/UL type 4x/12 enclosure type. "
62289,20G11FD096JA0NNNNN,"This AB 96 Amp PF 755 variable frequency drive comes with a rating of 75 HP. In addition, it has a CM jumper installed in the drive. This PF 755 VFD also is enclosed in a flange mount enclosure. This VAC drive comes with power requirements of 480 AC (650 DC), includes embedded Ethernet installed on the drive, and a dynamic braking transistor installed in the drive. It comes with a blank HIM cover in place of the HIM module but an HIM module can be added such as a 20-HIM-A6. "
73010,20G11FD2P1AA0NNNNN,"This PowerFlex 755 made by AB has a horsepower rating of 1 HP (horsepower). It is enclosed in a flange mount enclosure. This frequency drive comes with a dynamic brake included in the VFD for applications that require a brake, a plastic cover instead of the keypad module, and 5 option slots in the drive. In addition, it comes with voltage rating of 480 VAC (3 Phase). Also, this Rockwell Automation AC drive is a 2.1A unit. "
62290,20G11FD2P1JA0NNNNN,"This Allen-Bradley/Rockwell Automation PF755 frequency drive is a 1 HP (horsepower) rated unit. Additionally, this variable frequency drive is powered by 480 VAC or 650 VDC and has the jumper included on the drive. This PowerFlex 750 (PF755) drive has no HIM included, instead the drive comes with a plastic cover. Also, this PowerFlex 750 (PF755) VAC drive is a 2.1 A rated VAC drive. This AC drive is enclosed in a NEMA/UL type 4x/12 enclosure type. "
62090,20G11FD3P4AA0NNNNN,"The 20G11FD3P4AA0NNNNN constructed by AB is a 3.4 Amp rated VFD. Also, this variable frequency drive requires 480 AC (650 DC) power to operate and has a braking transistor in the drive. This PowerFlex 750 (PF755) adjustable frequency drive has Ethernet on the VFD. In addition, this Rockwell Automation drive is a 2 HP (horsepower) VFD. Furthermore, this drive also has no human interface included, instead it comes with a blank cover. "
62291,20G11FD3P4JA0NNNNN,"This Allen-Bradley PF755 VFD comes with a horsepower rating of 2 HP (horsepower). Also, it comes with a CM connection jumper included in the drive. This VFD has a rating of 3.4 Amp. In addition, this PF 755 drive is contained in a NEMA/UL type 4x/12 (flange mount) enclosure type. It features 5 option slots installed on the drive and comes with a Brake IGBT included if braking is required. "
62081,20G11FD5P0AA0NNNNN,"The 20G11FD5P0AA0NNNNN constructed by AB has an amperage rating of 5 A. This adjustable frequency drive is a 3 HP rated unit. This AC drive has voltage rating of 480 VAC (3 Phase), is housed in a NEMA/UL type 4x/12 (flange mount) enclosure type, and comes with a brake included in the VFD for braking applications. Also, this PF 755 VAC drive comes with no jumper installed as default however a jumper can be installed. Additionally, this Allen-Bradley/Rockwell Automation AC drive features embedded Ethernet on the drive. "
62292,20G11FD5P0JA0NNNNN,"The Allen Bradley 20G11FD5P0JA0NNNNN AC drive is a 3 HP unit. This PF755 VFD additionally comes with an amperage rating of 5A. It has no keypad installed, instead it comes with a blank cover and includes one digital input built-in. Furthermore, this VAC drive also has a CM jumper. This PF 755 adjustable frequency drive is housed in a flange mount enclosure type. "
62091,20G11FD8P0AA0NNNNN,"The Allen-Bradley/Rockwell Automation 20G11FD8P0AA0NNNNN drive has an amperage output rating of 8 Amp. This PowerFlex 750 (PF755) frequency drive additionally is a 5 horsepower rated drive. Also, this Allen Bradley variable frequency drive uses 480 VAC or 650 VDC power to run. Furthermore, this unit also comes with no jumper for the CM Cap Connection however a jumper can be installed. This drive comes with Ethernet included with the VFD and has a blank HIM cover instead of the interface but an HIM can be installed. "
62293,20G11FD8P0JA0NNNNN,"The Rockwell Automation 20G11FD8P0JA0NNNNN variable frequency drive is a 5 horsepower VFD. Furthermore, this module comes with the CM jumper in the drive. This PowerFlex 750 (PF755) variable frequency drive is a 8 A rated VFD. This VFD comes with a blank HIM cover instead of the HIM module but an HIM module can be added such as a 20-HIM-A6, includes one digital input built-in, and a NEMA/UL type 4x/12 (flange mount) rating. Also, this Allen Bradley drive comes with voltage rating of 480 VAC (3 Phase). "
62294,20G11FE011JA0NNNNN,"This Allen Bradley PF 755 AC drive comes with a rating of 11 Amp. Additionally, this adjustable frequency drive is housed in a NEMA/UL type 4x/12 enclosure and is powered on with 600 VAC. This PowerFlex 755 adjustable frequency drive is a 10 horsepower unit. In addition, this Allen Bradley drive comes with a dynamic braking transistor in the drive for applications that require a brake. This PF 755 variable frequency drive comes with the jumper. "
62295,20G11FE017JA0NNNNN,"This PowerFlex 750 (PF755) constructed by Allen-Bradley/Rockwell Automation is a 17 A VAC drive. This PowerFlex 755 frequency drive is powered on with 600VAC/810V DC. This PowerFlex 750 (PF755) frequency drive in addition comes with a HP ND output rating of 15 HP. Also, this PowerFlex 750 (PF755) VFD has a dynamic braking transistor installed if braking is required. This frequency drive comes with a NEMA/UL type 4x/12 and has no HIM unit included, instead this drive a blank cover. "
62296,20G11FE022JA0NNNNN,"This PowerFlex 755 constructed by Rockwell Automation is a 22 A rated VAC drive. This VFD is enclosed in a flange mount enclosure. Additionally, it has a CM cap jumper installed on the drive. In addition, it is powered with 600VAC (810 DC), has no keypad included, instead this drive comes with a blank HIM cover, and ethernet communication on the drive. Furthermore, this VAC drive also is a 20 HP rated VFD. "
62297,20G11FE027JA0NNNNN,"The 20G11FE027JA0NNNNN constructed by Allen Bradley comes with a rating of 27A. This VAC drive is a 25 HP (horsepower) rated unit and is powered via 600 VAC (3 Phase). It comes with a NEMA/UL type 4x/12 rating. This VFD has a braking transistor included. Furthermore, this drive includes Ethernet. "
62298,20G11FE032JA0NNNNN,"The 20G11FE032JA0NNNNN assembled by Allen-Bradley/Rockwell Automation comes with a HP rating of 30 HP (horsepower). Furthermore, this Allen-Bradley AC drive comes with a flange NEMA/UL. This drive comes with a CM cap connection jumper installed on the drive. Additionally, it has an internal transisor included. In addition, it is a 32A rated unit, utilizes 600 VAC to operate, and comes with Ethernet included with the VFD. "
62299,20G11FE041JA0NNNNN,"This drive built by Rockwell Automation has an amperage output rating of 41 A. This PowerFlex 750 (PF755) frequency drive comes with a dynamic brake for applications that require a brake. Additionally, this AC drive has a HP rating of 40 horsepower. This VAC drive is a 600 VAC or 810 VDC adjustrable frequency drive and has no human interface included, instead the drive comes with a plastic cover. In addition, it is enclosed in a flange NEMA/UL enclosure. "
62300,20G11FE052JA0NNNNN,"This AC drive made by Allen-Bradley has an amperage output rating of 52A. In addition, this frequency drive comes with embedded Ethernet I/P as part of this drive and has no HIM unit, instead the drive a plastic cover. It comes with voltage rating of 600 VAC. It comes with a CM jumper installed on the drive. Additionally, this variable frequency drive is a 50 HP VFD. "
62301,20G11FE1P7JA0NNNNN,"This Allen Bradley 1.7 Amp PF755 adjustable frequency drive is a 1 horsepower VFD. This PF 755 adjustable frequency drive also has the jumper in the drive. This frequency drive has Ethernet included in this VAC drive and uses 600 VAC or 810 VDC power to run. This PowerFlex 755 drive is enclosed in a flange mount enclosure. Additionally, it has an internal transisor installed. "
62302,20G11FE2P7JA0NNNNN,"This drive constructed by Rockwell Automation comes with an amperage rating of 2.7 A. This PowerFlex 750 (PF755) variable frequency drive features embedded Ethernet I/P. Also, it has a horsepower rating of 2 HP and a blank HIM cover instead of the HIM but an HIM module can be added such as a 20-HIM-A6. In addition, this Allen-Bradley variable frequency drive is a 600 VAC (3 Phase) adjustrable frequency drive. This PF 755 AC drive is contained in a flange mount enclosure type. "
62303,20G11FE3P9JA0NNNNN,"The Allen-Bradley/Rockwell Automation 20G11FE3P9JA0NNNNN VFD is a 3 horsepower unit. Furthermore, it has an output rating of 3.9A. This VAC drive comes with a CM cap jumper and has embedded Ethernet I/P in the drive. This drive has a blank cover instead of the HIM but an HIM module can be added. This PF755 VFD additionally is housed in a flange NEMA/UL enclosure type. "
