"product id","Part Number",Description
59027,1336S-B015-AA-EN-GMI-HA2-L6E,"This Allen-Bradley 380-480 VAC drive has a kW rating of 11 kW. This AC drive in addition comes with an IP 20 enclosure. Additionally, this adjustable frequency drive is a 15 horsepower drive. This AC drive comes with a 115 VAC or VDC with encoder feedback board included. It comes with the English language and a B1/B2 frame size. "
13699,1336S-B015-AA-EN-HA1-L6,"This AB 15 HP adjustable frequency drive is a 380-480 VAC drive. In addition, it comes with the English language. This adjustable frequency drive comes with a 115 VAC or VDC module installed. Additionally, it comes with an IP 20 enclosure type, a B1/B2 frame size, and a programmer and controller with analog knob inferface module included. This AC drive is a 11 kilowatt drive. "
58679,1336S-B015-AA-EN-HA2-L4,"The Allen-Bradley 1336S-B015-AA-EN-HA2-L4 adjustable frequency drive is a 380-480V AC adjustable frequency drive. Additionally, it comes with English on the drive. This drive has a programmer and controller with digital knob HIM unit. In addition, it is a 11 kilowatt AC drive and has a HP rating of 15 horsepower. This adjustable frequency drive has an IP 20 enclosure type. "
13700,1336S-B015-AA-EN-HA2-L5,"The Rockwell Automation 1336S-B015-AA-EN-HA2-L5 sensorless vector drive comes with a nominal horsepower rating of 15 horsepower. This adjustable frequency drive additionally is a 380-480 VAC VFD. In addition, it has a kW rating of 11 kilowatt. This adjustable frequency drive is a size B1/B2 frame unit. This sensorless vector drive comes with a programmer/controller with digital Pot human interface module included. "
58667,1336S-B015-AA-EN-HA2-L6,"This Allen-Bradley/Rockwell Automation drive has a rating of 11 kW. Additionally, this drive comes with a B1/B2 frame size. This 1336 Plus AC drive has a rating of 15 horsepower and an English module on the drive. In addition, this adjustable frequency drive has power requirements of 380-480 VAC. This drive comes with a programmer and controller with digital knob inferface module included. "
13701,1336S-B015-AA-EN-HAB,"This Allen-Bradley AC drive has power requirements of 380-480V AC. It is a 11 kilowatt AC drive and has an English module on the drive. This sensorless vector drive has a B1/B2 frame size. Additionally, it comes with a HP rating of 15 horsepower. This AC drive comes with a blank human interface module included. "
13702,1336S-B015-AA-EN3,"The AB 1336S-B015-AA-EN3 1336 Plus drive comes with a kW rating of 11 kW. Additionally, this 1336 Plus AC drive is a 15 horsepower unit. In addition, this drive has power requirements of 380-480 VAC. This AC drive has an IP 20 (NEMA 1) enclosure. This adjustable frequency drive comes with the English language and a B1/B2 frame size. "
59023,1336S-B015-AA-EN3-GM1-L6/D,"The Allen Bradley 1336S-B015-AA-EN3-GM1-L6/D 1336 Plus drive requires 380-480 VAC. This drive in addition is a 15 horsepower unit. Additionally, this VFD comes with a kW rating of 11 kilowatt. This 1336 Plus drive has English on the drive. This VFD comes with a B1/B2 frame size. "
13703,1336S-B015-AA-EN3-HA2-L6,"This AB sensorless vector drive requires 380-480V AC power. In addition, it comes with a kW rating of 11 kW, a programmer/controller with digital Pot, and a B1/B2 frame size. Additionally, this adjustable frequency drive comes with English on the drive. This 1336 Plus AC drive has a horsepower rating of 15 HP. This AC drive is contained in an IP 20 enclosure. "
13704,1336S-B015-AA-EN3-HAB,"This AB drive is a 380-480 VAC VFD. This AC drive comes with a blank inferface module. This 1336 Plus AC drive comes with English on the drive. This 1336 Plus drive additionally comes with a nominal HP rating of 15 horsepower. In addition, it is a 11 kilowatt drive and comes with an IP 20 (NEMA 1) enclosure type. "
58402,1336S-B015-AA-EN4,"This Allen-Bradley/Rockwell Automation adjustable frequency drive comes with a nominal HP rating of 15 HP. This adjustable frequency drive additionally requires 380-480 VAC power. This drive is contained in an IP 20 (NEMA 1) enclosure. It comes with the English language and is a size B1/B2 frame unit. In addition, this drive has a kW rating of 11 kW. "
58841,1336S-B015-AA-EN4-GM1-HA2,"This Allen-Bradley 1336 Plus AC drive is a 380-480 VAC drive. This adjustable frequency drive has an English module included on the drive. In addition, this AC drive is a 11 kW drive. Additionally, this VFD comes with a HP rating of 15 horsepower. This adjustable frequency drive is a size B1/B2 frame unit. "
13705,1336S-B015-AA-EN4-GM1-HA2-L4,"This 1336 Plus drive manufactured by AB is a 11 kilowatt drive. In addition, it is a 380-480V AC drive. Additionally, it has a programmer/controller with digital Pot human interface module installed. This AC drive has English on the drive. This sensorless vector drive is a 15 HP drive, comes with an IP 20 enclosure, and is a size B1/B2 frame drive. "
13706,1336S-B015-AA-EN4-GM1-HA2-L5,"This adjustable frequency drive made by Allen-Bradley is a 11 kilowatt drive. This adjustable frequency drive comes with an English unit included on the drive. This drive is powered with 380-480 VAC and is a 15 horsepower drive. This AC drive additionally has an IP 20 enclosure. This AC drive in addition has a B1/B2 frame size. "
58931,1336S-B015-AA-EN4-GM1-HA2-L6,"This drive manufactured by Rockwell Automation has power requirements of 380-480 VAC. Additionally, this drive has a 115V AC/DC board. This AC drive comes with a nominal horsepower rating of 15 HP. This adjustable frequency drive has the English language and is contained in an IP 20 (NEMA 1) enclosure. This drive is a 11 kW AC drive. "
58688,1336S-B015-AA-EN4-HA1-L4,"This AC drive by Allen Bradley is a 15 horsepower unit. This 1336 Plus drive comes with a programmer and controller with analog knob included. In addition, it has the English language. This 1336 Plus drive comes with an IP 20 (NEMA 1) enclosure type. Additionally, it is a 380-480 VAC VFD, comes with a kW rating of 11 kW, and is a size B1/B2 frame unit. "
58713,1336S-B015-AA-EN4-HA1-L6,"This Rockwell Automation sensorless vector drive is a 11 kilowatt AC drive. This adjustable frequency drive comes with the English language included. Additionally, it is contained in an IP 20 (NEMA 1) enclosure and has a B1/B2 frame size. This AC drive is a 380-480 VAC adjustable frequency drive. This AC drive in addition is a 15 HP unit. "
58772,1336S-B015-AA-EN4-HA2-L4,"The 1336S-B015-AA-EN4-HA2-L4 manufactured by Allen Bradley is a 15 HP drive. This AC drive in addition has the English language installed. This AC drive is a 11 kW unit, comes with a TTL contact module, and a programmer/controller with digital Pot HIM module. This AC drive additionally requires 380-480 VAC. This AC drive is contained in an IP 20 enclosure. "
58789,1336S-B015-AA-EN4-HA2-L5,"The 1336S-B015-AA-EN4-HA2-L5 manufactured by AB is a 380-480V AC adjustable frequency drive. This drive in addition has English on the drive. This AC drive comes with a nominal horsepower rating of 15 horsepower. This 1336 Plus drive additionally is contained in an IP 20 (NEMA 1) enclosure. This 1336 Plus drive is a 11 kW drive and is a size B1/B2 frame unit. "
58873,1336S-B015-AA-EN4-HA2-L5E,"The AB 1336S-B015-AA-EN4-HA2-L5E sensorless vector drive is a 380-480V AC adjustable frequency drive. This 1336 Plus drive comes with a kW rating of 11 kilowatt, a programmer and controller with digital knob human interface module included, and an IP 20 enclosure. This 1336 Plus drive has a 24 VAC or VDC and encoder feedback module. In addition, it is a 15 HP drive. This VFD additionally comes with English on the drive. "
58545,1336S-B015-AA-EN4-L6,"This Allen-Bradley VFD has a horsepower rating of 15 HP. Additionally, this 1336 Plus drive is a 11 kW unit and comes with a B1/B2 frame size. This AC drive comes with the English language. In addition, this adjustable frequency drive is contained in an IP 20 (NEMA 1) enclosure. This drive has power requirements of 380-480 VAC. "
13707,1336S-B015-AA-EN5,"The Rockwell Automation 1336S-B015-AA-EN5 sensorless vector drive has a HP rating of 15 horsepower. This sensorless vector drive is a size B1/B2 frame drive. Additionally, it comes with a kW rating of 11 kilowatt and an English module installed on the drive. This drive has an IP 20 (NEMA 1) enclosure. In addition, it is a 380-480 VAC drive. "
58952,1336S-B015-AA-EN5-GM1-HA2-L6,"This sensorless vector drive built by Rockwell Automation requires 380-480 VAC. This adjustable frequency drive is a 11 kW unit. This sensorless vector drive comes with the English language and a programmer/controller with digital Pot inferface module. Additionally, it is a 15 HP unit. This 1336 Plus AC drive is contained in an IP 20 enclosure. "
58618,1336S-B015-AA-EN5-HA2,"This Rockwell Automation 1336 Plus drive is a 15 horsepower drive. It comes with English on the drive and is contained in an IP 20 enclosure. This drive comes with a B1/B2 frame size. Additionally, it is a 11 kilowatt AC drive. In addition, it is powered with 380-480 VAC. "
13708,1336S-B015-AA-EN5-L6,"The AB 1336S-B015-AA-EN5-L6 1336 Plus AC drive has power requirements of 380-480V AC. This VFD is a 11 kW unit. In addition, it is contained in an IP 20 enclosure. It comes with the English language and is a size B1/B2 frame unit. Additionally, it comes with a nominal HP rating of 15 horsepower. "
58951,1336S-B015-AA-EN6-GM1-HA2-L6,"The 1336S-B015-AA-EN6-GM1-HA2-L6 by Allen-Bradley is powered with 380-480 VAC. This sensorless vector drive is a size B1/B2 frame unit. In addition, it has a nominal rating of 15 HP. This sensorless vector drive has a programmer and controller with digital knob inferface module included. Additionally, it comes with a rating of 11 kilowatt, is contained in an IP 20 (NEMA 1) enclosure, and the English language included. "
58771,1336S-B015-AA-EN6-HA1-L6,"The Rockwell Automation 1336S-B015-AA-EN6-HA1-L6 VFD is a 15 horsepower drive. In addition, it has the English language installed. This drive has power requirements of 380-480 VAC. Additionally, this drive comes with a rating of 11 kW and an IP 20 enclosure type. This adjustable frequency drive has a B1/B2 frame size. "
58470,1336S-B015-AA-ENL6,"This AC drive made by Rockwell Automation requires 380-480V AC power. This 1336 Plus drive in addition has a 115V AC/DC module included. This drive is a 11 kilowatt drive, has the English language installed, and is contained in an IP 20 (NEMA 1) enclosure. Additionally, this 1336 Plus drive is a size B1/B2 frame drive. This VFD is a 15 horsepower unit. "
13709,1336S-B015-AA-ES,"This AB 15 horsepower VFD requires 380-480 VAC. This sensorless vector drive has English/Spanish on the drive. In addition, this VFD has a rating of 11 kW and an IP 20 (NEMA 1) enclosure. Additionally, this VFD comes with a B1/B2 frame size. "
58363,1336S-B015-AA-ES4,"This Allen Bradley 11 kilowatt VFD is a 380-480V AC drive. This sensorless vector drive has a horsepower rating of 15 horsepower and a B1/B2 frame size. This drive in addition comes with an English/Spanish module on the drive. This drive has an IP 20 enclosure type. "
58356,1336S-B015-AE-DE4,"The 1336S-B015-AE-DE4 manufactured by Allen-Bradley/Rockwell Automation is a 380-480V AC drive. In addition, this AC drive is a 15 horsepower unit. Additionally, this 1336 Plus drive is a 11 kilowatt drive. This 1336 Plus AC drive has the English and German language installed and a B1/B2 frame size. This sensorless vector drive is contained in an IP 20 (NEMA 1)/EMC enclosure. "
13710,1336S-B015-AE-EN,"This VFD made by AB is powered with 380-480 VAC. In addition, this adjustable frequency drive is a 11 kilowatt AC drive. Additionally, it has a nominal horsepower rating of 15 horsepower and an IP 20 enclosure. This drive comes with a B1/B2 frame size. This adjustable frequency drive comes with the English language included. "
58401,1336S-B015-AE-EN4,"The 1336S-B015-AE-EN4 by Rockwell Automation requires 380-480 VAC. Additionally, this sensorless vector drive is a 11 kW unit and has a B1/B2 frame size. In addition, it is a 15 horsepower drive. This AC drive comes with the English language included. This 1336 Plus drive comes with an IP 20 (NEMA 1)/EMC enclosure type. "
13711,1336S-B015-AE-EN5,"This 1336 Plus AC drive made by Allen Bradley is a 11 kilowatt AC drive. It has English on the drive and a B1/B2 frame size. This adjustable frequency drive is contained in an IP 20 (NEMA 1)/EMC enclosure. In addition, it is a 380-480 VAC VFD. This drive comes with a nominal HP rating of 15 HP. "
58661,1336S-B015-AJ-EN-HJ2-L6,"The 1336S-B015-AJ-EN-HJ2-L6 by AB has power requirements of 380-480V AC. Additionally, this adjustable frequency drive is a 15 horsepower drive. This 1336 Plus AC drive is a 11 kW AC drive and has English on the drive. This 1336 Plus AC drive comes with a 115 VAC or VDC option installed. This AC drive in addition is contained in an IP 54 (NEMA 12) enclosure. "
58770,1336S-B015-AJ-EN4-HJP-L5,"The Allen Bradley 1336S-B015-AJ-EN4-HJP-L5 1336 Plus drive has power requirements of 380-480V AC. This AC drive comes with an IP 54 enclosure type. This adjustable frequency drive in addition comes with the English language included. This adjustable frequency drive is a 11 kW AC drive. Additionally, this AC drive is a 15 horsepower unit and comes with a 24 VAC or VDC card. "
58400,1336S-B015-AN-DE4,"The 1336S-B015-AN-DE4 manufactured by Allen Bradley is a 380-480 VAC drive. This adjustable frequency drive has an English and German unit installed on the drive. This 1336 Plus AC drive in addition comes with a HP rating of 15 horsepower. Additionally, this 1336 Plus AC drive is a 11 kW drive and is contained in an IP 00 (open type) enclosure. This drive has a B1/B2 frame size. "
13712,1336S-B015-AN-EN,"This Allen-Bradley/Rockwell Automation VFD requires 380-480 VAC. Additionally, it has a B1/B2 frame size. This 1336 Plus drive is contained in an IP 00 (open type) enclosure. It is a 15 horsepower drive and has a kW rating of 11 kilowatt. In addition, it has English on the drive. "
58912,1336S-B015-AN-EN-GM1-HA1-L4,"This VFD made by Allen-Bradley is a 15 horsepower unit. This VFD has a TTL contact board installed. In addition, it has an IP 00 (open type) enclosure type. This adjustable frequency drive is a size B1/B2 frame unit. Additionally, this 1336 Plus AC drive is a 380-480 VAC VFD and is a 11 kilowatt drive. "
58678,1336S-B015-AN-EN-GM1-L5,"This Allen Bradley 15 HP AC drive has a rating of 11 kW. In addition, this drive has an IP 00 (open type) enclosure type. This AC drive has an English unit on the drive. This 1336 Plus drive comes with a B1/B2 frame size. Additionally, it is powered with 380-480V AC. "
13713,1336S-B015-AN-EN-HA2-L5,"The Allen-Bradley 1336S-B015-AN-EN-HA2-L5 1336 Plus AC drive comes with a rating of 11 kW. This 1336 Plus AC drive has a 24 VAC or VDC card installed. This adjustable frequency drive comes with English on the drive. Additionally, it is a 380-480 VAC VFD. In addition, it has a HP rating of 15 horsepower, a B1/B2 frame size, and is contained in an IP 00 (open type) enclosure. "
58677,1336S-B015-AN-EN-HA2-L6,"This adjustable frequency drive made by Allen Bradley comes with a nominal rating of 15 horsepower. This 1336 Plus drive is a size B1/B2 frame unit. Additionally, this AC drive has English on the drive. It is powered with 380-480 VAC and is contained in an IP 00 (open type) enclosure. In addition, this 1336 Plus drive is a 11 kW AC drive. "
64491,1336S-B015-AN-EN-HAB-L6,"This adjustable frequency drive made by Allen Bradley is a 15 HP unit. This sensorless vector drive is contained in an IP 00 (open type) enclosure. In addition, it is powered with 380-480V AC, has a kW rating of 11 kilowatt, and English on the drive. Additionally, this VFD has a B1/B2 frame size. This 1336 Plus drive comes with a 115V AC/DC module included. "
58487,1336S-B015-AN-EN-L6,"The Allen Bradley 1336S-B015-AN-EN-L6 1336 Plus drive has power requirements of 380-480 VAC. Additionally, it is a 11 kilowatt AC drive. In addition, it is a 15 horsepower drive. This 1336 Plus drive comes with a B1/B2 frame size. This AC drive comes with an English module on the drive. "
13714,1336S-B015-AN-EN3,"The 1336S-B015-AN-EN3 built by AB requires 380-480 VAC. This 1336 Plus drive comes with the English language. This 1336 Plus AC drive in addition is contained in an IP 00 enclosure. Additionally, this drive is a 11 kW drive. This drive is a 15 HP drive. "
13715,1336S-B015-AN-EN3-HAB,"This Rockwell Automation 1336 Plus drive is a 11 kW drive. This 1336 Plus AC drive is a 380-480 VAC VFD. This adjustable frequency drive additionally is contained in an IP 00 (open type) enclosure. This 1336 Plus drive comes with the English language included. In addition, it comes with a nominal horsepower rating of 15 horsepower and a B1/B2 frame size. "
13716,1336S-B015-AN-EN4,"The 1336S-B015-AN-EN4 made by Allen-Bradley/Rockwell Automation requires 380-480V AC power. Additionally, it has a rating of 11 kilowatt and a HP rating of 15 horsepower. This AC drive has English on the drive. This adjustable frequency drive is a size B1/B2 frame unit. In addition, this drive has an IP 00 enclosure type. "
58617,1336S-B015-AN-EN4-GM1,"The 1336S-B015-AN-EN4-GM1 by Rockwell Automation has a rating of 15 horsepower. This VFD in addition requires 380-480V AC. This VFD is contained in an IP 00 enclosure. This VFD comes with the English language installed. This 1336 Plus drive comes with a kW rating of 11 kW and is a size B1/B2 frame drive. "
58935,1336S-B015-AN-EN4-GM1-HA1-L6,"This adjustable frequency drive by Allen Bradley has power requirements of 380-480V AC. This adjustable frequency drive has a 115V AC/DC card included. In addition, it comes with English on the drive. This AC drive additionally is a 11 kW AC drive. This adjustable frequency drive is a 15 horsepower unit and is a size B1/B2 frame unit. "
58769,1336S-B015-AN-EN4-HAB-L6,"This Allen Bradley 15 horsepower 1336 Plus AC drive has power requirements of 380-480 VAC. In addition, it has a 115V AC/DC module included. This sensorless vector drive has the English language included. This VFD additionally is contained in an IP 00 enclosure. This adjustable frequency drive is a 11 kilowatt drive and is a size B1/B2 frame unit. "
58689,1336S-B015-AN-EN4-HAP-LS,"This Rockwell Automation 380-480 VAC AC drive has a rating of 11 kilowatt. This AC drive additionally is a size B1/B2 frame unit. This drive has an IP 00 enclosure type. In addition, it comes with a nominal horsepower rating of 15 HP. This drive has an English unit on the drive. "
13717,1336S-B015-AN-EN4-L4,"This sensorless vector drive made by AB is a 15 HP drive. This AC drive additionally has an English module installed on the drive. This adjustable frequency drive comes with a TTL contact board installed. In addition, this sensorless vector drive requires 380-480V AC power. This drive has a rating of 11 kW, is contained in an IP 00 (open type) enclosure, and is a size B1/B2 frame unit. "
58544,1336S-B015-AN-EN4-L6,"This Rockwell Automation AC drive has power requirements of 380-480 VAC. Additionally, this AC drive is a 11 kilowatt drive. This adjustable frequency drive comes with an IP 00 (open type) enclosure. In addition, it has a horsepower rating of 15 horsepower. This adjustable frequency drive has a 115V AC/DC card and the English language. "
13718,1336S-B015-AN-EN5,"This Allen Bradley drive is powered with 380-480 VAC. This AC drive has English on the drive. In addition, this adjustable frequency drive has a rating of 11 kW. This AC drive additionally comes with a nominal HP rating of 15 HP. This 1336 Plus AC drive comes with a B1/B2 frame size. "
59029,1336S-B015-AN-EN5-GM1-HA1-L6,"This Allen Bradley 380-480 VAC 1336 Plus AC drive is a 11 kW drive. This 1336 Plus AC drive comes with a B1/B2 frame size and the English language. Additionally, this sensorless vector drive comes with an IP 00 enclosure type. In addition, it has a nominal HP rating of 15 horsepower. This 1336 Plus AC drive has a 115V AC/DC module included. "
58520,1336S-B015-AN-EN5-L6,"This Allen-Bradley/Rockwell Automation VFD comes with a rating of 11 kilowatt. Additionally, it has power requirements of 380-480 VAC. It has a B1/B2 frame size and a 115 VAC or VDC module included. This AC drive is contained in an IP 00 (open type) enclosure. In addition, it comes with a rating of 15 HP. "
58399,1336S-B015-AN-EN6,"This AB 11 kW 1336 Plus AC drive requires 380-480 VAC power. This VFD is a size B1/B2 frame drive. In addition, it comes with English on the drive and an IP 00 (open type) enclosure. Additionally, this VFD is a 15 horsepower drive. "
58312,1336S-B015-AN-FR,"The 1336S-B015-AN-FR made by Rockwell Automation requires 380-480 VAC. This 1336 Plus drive has an English/French unit on the drive. This VFD comes with a B1/B2 frame size. Additionally, this VFD has a horsepower rating of 15 HP and a rating of 11 kW. In addition, it is contained in an IP 00 enclosure. "
13719,1336S-B015-AN-FR4,"The AB 1336S-B015-AN-FR4 1336 Plus AC drive is powered with 380-480 VAC. Additionally, this 1336 Plus AC drive comes with a B1/B2 frame size. This AC drive comes with a kW rating of 11 kilowatt. In addition, this sensorless vector drive is a 15 HP unit and is contained in an IP 00 enclosure. This adjustable frequency drive has English/French on the drive. "
58398,1336S-B015-AN-FR5,"The Allen-Bradley/Rockwell Automation 1336S-B015-AN-FR5 AC drive is a 15 horsepower drive. This VFD additionally has power requirements of 380-480V AC. This 1336 Plus drive comes with a B1/B2 frame size. This 1336 Plus AC drive is a 11 kW drive. This VFD in addition has an English/French module included on the drive. "
13720,1336S-B015-AX-EN-GM1,"This Allen-Bradley/Rockwell Automation 15 horsepower AC drive comes with a kW rating of 11 kW. This drive has power requirements of 380-480V AC. This sensorless vector drive comes with a B1/B2 frame size. Additionally, this VFD comes with English on the drive. "
13722,1336S-B020-AA-EN,"The Allen-Bradley 1336S-B020-AA-EN adjustable frequency drive comes with a nominal rating of 20 horsepower. This 1336 Plus AC drive is contained in an IP 20 enclosure. This AC drive additionally is a size B1/B2 frame drive. In addition, it has power requirements of 380-480 VAC and is a 15 kilowatt AC drive. This adjustable frequency drive has English on the drive. "
58768,1336S-B020-AA-EN-GM1-L6E,"The 1336S-B020-AA-EN-GM1-L6E built by Allen Bradley comes with a nominal HP rating of 20 HP. This AC drive comes with a 115V AC/DC & encoder feedback option included. Additionally, this adjustable frequency drive has an IP 20 enclosure. In addition, it has a kW rating of 15 kilowatt, is powered with 380-480 VAC, and the English language. This sensorless vector drive is a size B1/B2 frame drive. "
58658,1336S-B020-AA-EN-HA1-L6,"This Allen Bradley AC drive comes with a horsepower rating of 20 horsepower. This AC drive is a size B1/B2 frame unit. Additionally, it is powered with 380-480 VAC and is contained in an IP 20 enclosure. This 1336 Plus AC drive in addition is a 15 kW drive. This 1336 Plus AC drive has English on the drive. "
58666,1336S-B020-AA-EN-HA2-L4,"The 1336S-B020-AA-EN-HA2-L4 by Allen-Bradley/Rockwell Automation is powered with 380-480 VAC. This drive comes with an English unit installed on the drive. Additionally, this drive has a rating of 15 kW and a TTL contact board included. In addition, this drive has a nominal HP rating of 20 HP. This 1336 Plus drive is contained in an IP 20 (NEMA 1) enclosure. "
58665,1336S-B020-AA-EN-HA2-L6,"This Allen Bradley 1336 Plus AC drive has a rating of 15 kilowatt. This VFD is a 20 horsepower drive. Additionally, it is powered with 380-480 VAC, comes with the English language included, and is contained in an IP 20 (NEMA 1) enclosure. This 1336 Plus drive comes with a programmer and controller with digital knob HIM module. This VFD in addition comes with a B1/B2 frame size. "
58502,1336S-B020-AA-EN-L4,"This 1336 Plus drive by Allen-Bradley/Rockwell Automation is powered with 380-480V AC. This 1336 Plus drive additionally comes with English on the drive. This AC drive comes with a nominal rating of 20 horsepower. This drive is a 15 kW unit and has a B1/B2 frame size. In addition, this AC drive is contained in an IP 20 (NEMA 1) enclosure. "
13723,1336S-B020-AA-EN-L6,"The Rockwell Automation 1336S-B020-AA-EN-L6 sensorless vector drive is a 20 HP unit. Additionally, it has a kW rating of 15 kW, is a size B1/B2 frame unit, and English on the drive. This adjustable frequency drive comes with an IP 20 enclosure. This adjustable frequency drive comes with a 115 VAC or VDC module installed. This VFD in addition is a 380-480V AC VFD. "
58397,1336S-B020-AA-EN3,"This VFD by Allen-Bradley is a 380-480 VAC drive. In addition, this drive has English on the drive. Additionally, it comes with a B1/B2 frame size. This sensorless vector drive is a 15 kilowatt unit, is a 20 horsepower unit, and is contained in an IP 20 enclosure. "
13724,1336S-B020-AA-EN4,"This adjustable frequency drive manufactured by AB requires 380-480 VAC. This VFD has an English unit on the drive. Additionally, this VFD is a 20 horsepower unit. In addition, it has a B1/B2 frame size. It has a rating of 15 kW and is contained in an IP 20 enclosure. "
13725,1336S-B020-AA-EN4-GM1-HA2,"The 1336S-B020-AA-EN4-GM1-HA2 built by Allen-Bradley/Rockwell Automation is a 20 horsepower drive. Additionally, this AC drive is a 15 kW unit and is a 380-480V AC VFD. This 1336 Plus AC drive has English on the drive. In addition, it is contained in an IP 20 (NEMA 1) enclosure. This drive comes with a B1/B2 frame size. "
58919,1336S-B020-AA-EN4-GM1-HA2-L6,"This Allen Bradley 380-480 VAC AC drive has a nominal HP rating of 20 horsepower. Additionally, this drive has a kW rating of 15 kilowatt and a B1/B2 frame size. In addition, this VFD has a 115 VAC or VDC card. This VFD has the English language. This 1336 Plus drive comes with an IP 20 enclosure type. "
58939,1336S-B020-AA-EN4-GM2-HA1-L6E,"This AC drive by Allen-Bradley/Rockwell Automation comes with a nominal rating of 20 horsepower. In addition, this drive comes with English on the drive. This 1336 Plus AC drive requires 380-480 VAC. It has a 115 VAC or VDC and encoder feedback card included and a programmer and controller with analog knob included. Additionally, this AC drive comes with a rating of 15 kW. "
58872,1336S-B020-AA-EN4-GM5-HA2,"The 1336S-B020-AA-EN4-GM5-HA2 made by AB comes with a kW rating of 15 kilowatt. This VFD has English on the drive. This 1336 Plus drive in addition has a HP rating of 20 horsepower. This VFD is a size B1/B2 frame unit. Additionally, this sensorless vector drive is powered with 380-480 VAC. "
58837,1336S-B020-AA-EN4-HA1-L4E,"This Allen-Bradley 15 kilowatt AC drive is a 380-480 VAC VFD. Additionally, this drive comes with the English language. In addition, it comes with a programmer and controller with analog knob inferface module installed. This drive has a nominal horsepower rating of 20 HP. This adjustable frequency drive is contained in an IP 20 (NEMA 1) enclosure, has a B1/B2 frame size, and a TTL contact with encoder feedback board installed. "
58701,1336S-B020-AA-EN4-HA1-L6,"The 1336S-B020-AA-EN4-HA1-L6 built by AB is powered with 380-480 VAC. This adjustable frequency drive additionally comes with a 115 VAC or VDC module installed. This AC drive in addition comes with a nominal rating of 20 horsepower. It has a kW rating of 15 kW and a programmer/controller with analog Pot human interface module installed. This 1336 Plus AC drive has an IP 20 enclosure type. "
13726,1336S-B020-AA-EN4-HA2-L6,"The 1336S-B020-AA-EN4-HA2-L6 manufactured by Allen Bradley has a nominal HP rating of 20 HP. Additionally, it is a 15 kW AC drive and requires 380-480V AC power. This AC drive comes with a 115 VAC or VDC board installed. In addition, it is a size B1/B2 frame drive. This VFD has the English language installed. "
13727,1336S-B020-AA-EN4-HA2-L9E,"This 1336 Plus AC drive built by AB requires 380-480 VAC power. Additionally, it is a 20 HP drive, is a 15 kW AC drive, and comes with a programmer/controller with digital Pot HIM unit installed. This adjustable frequency drive has English on the drive. In addition, it is a size B1/B2 frame drive. This AC drive is contained in an IP 20 enclosure. "
58543,1336S-B020-AA-EN4-L6,"This AB sensorless vector drive requires 380-480V AC power. In addition, it is a 20 HP unit. This VFD comes with a kW rating of 15 kW. Additionally, it is contained in an IP 20 enclosure, has a B1/B2 frame size, and English on the drive. This 1336 Plus drive comes with a 115 VAC or VDC board included. "
13728,1336S-B020-AA-EN5,"The 1336S-B020-AA-EN5 manufactured by Allen Bradley is a 15 kilowatt unit. This AC drive in addition requires 380-480 VAC. This VFD has the English language. Additionally, it is a 20 horsepower drive. This VFD has an IP 20 (NEMA 1) enclosure type. "
13729,1336S-B020-AA-EN5-GM1-HA2-L6,"This Allen Bradley 380-480V AC 1336 Plus AC drive comes with a horsepower rating of 20 HP. This VFD has an IP 20 enclosure. This drive is a size B1/B2 frame drive. This VFD additionally is a 15 kW AC drive. In addition, this sensorless vector drive comes with a programmer/controller with digital Pot human interface module installed and a 115V AC/DC board installed. "
58542,1336S-B020-AA-EN5-HA,"The AB 1336S-B020-AA-EN5-HA drive comes with a nominal rating of 20 HP. This 1336 Plus AC drive has English on the drive. This 1336 Plus drive is a 15 kilowatt unit. In addition, this sensorless vector drive comes with an IP 20 enclosure and a B1/B2 frame size. This 1336 Plus AC drive additionally is powered with 380-480 VAC. "
58792,1336S-B020-AA-EN5-HA1-L6,"This sensorless vector drive built by Allen-Bradley/Rockwell Automation has a horsepower rating of 20 HP. In addition, this sensorless vector drive comes with a kW rating of 15 kilowatt and English on the drive. Additionally, it is contained in an IP 20 enclosure. This adjustable frequency drive is a size B1/B2 frame drive. This sensorless vector drive is powered with 380-480V AC. "
58974,1336S-B020-AA-EN6-L6,"This Rockwell Automation 1336 Plus drive is a 20 horsepower unit. This adjustable frequency drive comes with a 115V AC/DC option. This 1336 Plus drive is a 15 kilowatt drive. Additionally, it has power requirements of 380-480V AC. This AC drive has an English unit on the drive and a B1/B2 frame size. "
58355,1336S-B020-AE-DE4,"This drive by AB is a 380-480 VAC VFD. Additionally, it has a B1/B2 frame size. This adjustable frequency drive is a 20 HP unit. It is a 15 kilowatt drive and has English/German on the drive. In addition, this 1336 Plus AC drive is contained in an IP 20 (NEMA 1)/EMC enclosure. "
13730,1336S-B020-AE-EN4,"This Allen-Bradley adjustable frequency drive is a 20 horsepower drive. This VFD additionally has power requirements of 380-480 VAC. In addition, it is a 15 kilowatt drive. This 1336 Plus AC drive has an IP 20 (NEMA 1)/EMC enclosure. This adjustable frequency drive has the English language included. "
58396,1336S-B020-AE-IT4,"The Allen-Bradley/Rockwell Automation 1336S-B020-AE-IT4 AC drive requires 380-480V AC. Additionally, this drive is contained in an IP 20 (NEMA 1)/EMC enclosure. This sensorless vector drive is a 15 kW drive and is a 20 horsepower unit. This AC drive has a B1/B2 frame size. This adjustable frequency drive comes with the English/Italian language. "
