"product id","Part Number",Description
57789,1336F-AQF75-AA-EN,"This VFD by Rockwell Automation requires 200-240V AC or 310V DC power. This AC drive additionally has an IP 20 (NEMA 1) enclosure. In addition, this AC drive is a 7.5 HP unit. This VFD is a 5.5 kW AC drive, comes with the English language installed, and is a size B1/B2 frame 1336 Plus II AC drive. "
59518,1336F-B007-AA-EN,"The 1336F-B007-AA-EN manufactured by Allen-Bradley requires 380-480V AC. In addition, this VFD comes with the English language. This drive is a 5.5 kW unit and comes with an A4 frame size. Additionally, this VFD is a 7.5 HP drive. This 1336 Plus II drive comes with an IP 20 (NEMA 1) enclosure. "
59413,1336F-B010-AA-EN-GM2,"The 1336F-B010-AA-EN-GM2 built by Rockwell Automation requires 380-480V AC power. This VFD is contained in an IP 20 (NEMA 1) enclosure, has an A4 frame size, and the English language installed. This 1336 Plus II drive is a 7.5 kilowatt drive. Additionally, this AC drive is a 10 HP drive. "
59419,1336F-B010-AA-EN-HASP,"This Allen-Bradley 380-480 VAC VFD is a 10 horsepower unit. This Adjustable Frequency drive is a size A4 frame VFD, comes with the English language included, and an IP 20 (NEMA 1) enclosure. Furthermore, this VAC drive also comes with a programmer only HIM unit. This Adjustable Frequency drive is a 7.5 kilowatt AC drive. "
59495,1336F-B015-AA-EN,"The 1336F-B015-AA-EN by Rockwell Automation is a 15 HP unit. In addition, this AC drive is a 11 kilowatt unit and comes with English on the drive. Furthermore, this drive is a 380-480 VAC adjustable frequency drive. It has an IP 20 (NEMA 1) enclosure type. This drive additionally comes with a B1/B2 frame size. "
59485,1336F-B015-AA-EN-GM1-HAS2-L6,"The Rockwell Automation 1336F-B015-AA-EN-GM1-HAS2-L6 1336 Plus II AC drive is powered with 380-480V AC. In addition, it has a B1/B2 frame size. Additionally, this AB 1336 Plus II AC drive is a 11 kW drive. It is a 15 horsepower drive and has the English language. It is contained in an IP 20 (NEMA 1) enclosure. "
59488,1336F-B015-AA-EN-GM1-HCS2-LA4-L6,"This Allen-Bradley 380-480V AC 1336 Plus II drive is a 15 horsepower drive. Additionally, this Allen-Bradley drive comes with a 115V AC module included. This 1336 Plus II AC drive is contained in an IP 20 (NEMA 1) enclosure. It comes with a B1/B2 frame size and English on the drive. This 1336 Plus II drive in addition is a 11 kilowatt AC drive. "
59429,1336F-B015-AA-EN-GM1-L6,"This AB drive has power requirements of 380-480V AC. This VFD is a 11 kW AC drive. This 1336 Plus II drive comes with the English language and an IP 20 (NEMA 1) enclosure type. Additionally, it comes with a 115V AC board installed. In addition, this AB AC drive is a 15 horsepower drive. "
59484,1336F-B015-AA-EN-HAS1-LA4-L4,"The 1336F-B015-AA-EN-HAS1-LA4-L4 built by Allen-Bradley is a 15 HP drive. Additionally, it is a 11 kilowatt drive. It is contained in an IP 20 (NEMA 1) enclosure. It is a size B1/B2 frame 1336 Plus II drive. This VFD in addition has power requirements of 380-480 VAC. "
71538,1336F-B015-AA-EN-HAS2,"The Allen-Bradley 1336F-B015-AA-EN-HAS2 drive is a 11 kilowatt drive. Additionally, this 1336 Plus II AC drive has an IP 20 (NEMA 1) enclosure. This Adjustable Frequency drive comes with the English language. This AC drive is a size B1/B2 frame AC drive. This drive has power requirements of 380-480V AC and is a 15 horsepower unit. "
71499,1336F-B015-AA-EN-HAS2-L5,"This 1336 Plus II drive made by Allen Bradley is a 15 HP drive. In addition, this AB Adjustable Frequency drive has a programmer/controller with digital pot HIM unit installed. Furthermore, this drive also has a 24V AC or DC module installed. This Adjustable Frequency drive is contained in an IP 20 (NEMA 1) enclosure. Additionally, this 1336 Plus II drive requires 380-480V AC power and is a 11 kilowatt AC drive. "
71500,1336F-B015-AA-EN-HAS2-L6,"The Allen Bradley 1336F-B015-AA-EN-HAS2-L6 drive has power requirements of 380-480 VAC. In addition, it is a 15 HP unit, comes with a B1/B2 frame size, and an IP 20 (NEMA 1) enclosure type. This drive additionally is a 11 kilowatt drive. This VFD has English on the drive. This Adjustable Frequency drive comes with a programmer/controller with digital pot human interface module included. "
59441,1336F-B015-AA-EN-HASP-L6,"This Adjustable Frequency drive made by Rockwell Automation is a 380-480V AC VFD. Additionally, this drive is a 15 horsepower unit and is a 11 kilowatt unit. In addition, this 1336 Plus II drive comes with the English language included. This AC drive comes with an IP 20 (NEMA 1) enclosure type. This Adjustable Frequency drive has a 115V AC option included. "
59431,1336F-B015-AA-EN-HCS2-L6,"The 1336F-B015-AA-EN-HCS2-L6 by Allen Bradley requires 380-480 VAC power. In addition, this drive is a size B1/B2 frame 1336 Plus II AC drive and comes with an IP 20 (NEMA 1) enclosure type. Additionally, this 1336 Plus II drive is a 11 kilowatt AC drive. This 1336 Plus II drive is a 15 horsepower drive. This 1336 Plus II drive comes with the English language. "
59517,1336F-B015-AE-EN,"This Allen-Bradley 1336 Plus II drive has power requirements of 380-480 VAC. In addition, it is a 15 horsepower drive and is a 11 kW unit. This AC drive comes with English on the drive. This drive is a size B1/B2 frame VFD. Additionally, this AC drive is contained in an IP 20 (NEMA 1) and EMC enclosure. "
59501,1336F-B015-AE-ES,"The 1336F-B015-AE-ES built by Allen-Bradley is a 15 HP unit. This AC drive in addition is a 11 kW unit. Additionally, this drive comes with a B1/B2 frame size and Spanish on the drive. This drive is contained in an IP 20 (NEMA 1) and EMC enclosure. This 1336 Plus II AC drive is powered with 380-480 VAC. "
15173,1336F-B015-AJ-EN-HJP-L5,"The 1336F-B015-AJ-EN-HJP-L5 by AB is a 11 kW unit. In addition, this 1336 Plus II drive is contained in an IP 54 (NEMA 12) enclosure. This 1336 Plus II AC drive is powered with 380-480V AC and is a 15 horsepower unit. This drive comes with a B1/B2 frame size. Additionally, this 1336 Plus II AC drive has the English language included. "
15174,1336F-B015-AN-EN,"This Allen-Bradley VFD requires 380-480V AC power. This drive comes with English on the drive. It is a 11 kilowatt unit. Additionally, this AC drive is a 15 horsepower drive. This 1336 Plus II drive is a size B1/B2 frame Adjustable Frequency drive and is contained in an IP 00 (Open) enclosure. "
59474,1336F-B015-AN-EN-GM1-HAS2,"This Rockwell Automation AC drive requires 380-480 VAC power. In addition, this Adjustable Frequency drive is a 11 kW drive and has a B1/B2 frame size. It has a programmer/controller with digital pot human interface module. Additionally, it is a 15 horsepower drive. It comes with an IP 00 (Open) enclosure type. "
59483,1336F-B015-AN-EN-GM1-HAS2-L6,"The Allen Bradley 1336F-B015-AN-EN-GM1-HAS2-L6 1336 Plus II drive requires 380-480V AC. This 1336 Plus II AC drive has a programmer/controller with digital pot human interface module included. This drive additionally is a 11 kW AC drive. In addition, this Adjustable Frequency drive is a 15 HP unit. This AC drive comes with a 115V AC card. "
59492,1336F-B015-AN-EN-GM1-HCS2-LA4-L6,"This Allen Bradley 380-480V AC drive is a 15 horsepower drive. This VFD is a size B1/B2 frame VFD. In addition, it comes with an IP 00 (Open) enclosure and English on the drive. Additionally, this VFD is a 11 kW unit. This Adjustable Frequency drive comes with a 115V AC card installed. "
15175,1336F-B015-AN-EN-GM1-L6,"This Adjustable Frequency drive by Allen-Bradley has power requirements of 380-480V AC. Additionally, this 1336 Plus II AC drive is a 15 HP unit. In addition, it is a size B1/B2 frame 1336 Plus II drive, comes with a 115V AC module, and the English language. It is a 11 kW unit. Furthermore, this unit also comes with an IP 00 (Open) enclosure. "
15176,1336F-B015-AN-EN-HAS2-L5,"This drive manufactured by Allen-Bradley is a 380-480V AC adjustable frequency drive. This drive comes with a 24V AC or DC board included. In addition, this Allen-Bradley 1336 Plus II AC drive is a 11 kilowatt unit. Additionally, this 1336 Plus II drive is a 15 horsepower unit. This 1336 Plus II drive is contained in an IP 00 (Open) enclosure. "
59499,1336F-B020-AA-EN,"This Allen-Bradley 1336 Plus II AC drive is a 380-480V AC adjustable frequency drive. In addition, it has the English language and a B1/B2 frame size. Additionally, this VFD is a 15 kilowatt unit. This Adjustable Frequency drive is contained in an IP 20 (NEMA 1) enclosure. Furthermore, this Allen-Bradley AC drive is a 20 HP unit. "
71501,1336F-B020-AA-EN-GMS5,"The 1336F-B020-AA-EN-GMS5 built by Rockwell Automation is a 380-480 VAC adjustable frequency drive. It is a 20 horsepower unit and is a 15 kilowatt AC drive. This 1336 Plus II AC drive comes with the English language. In addition, this AC drive is a size B1/B2 frame drive. This AC drive comes with an IP 20 (NEMA 1) enclosure. "
15177,1336F-B020-AA-EN-HAS1-L4,"This drive by AB is a 15 kilowatt drive. This VFD is a 20 horsepower unit. This AC drive in addition has power requirements of 380-480 VAC. Furthermore, this drive also has an IP 20 (NEMA 1) enclosure type. Additionally, this AC drive has a TTL contact card and a B1/B2 frame size. "
59433,1336F-B020-AA-EN-HAS1-L6,"This Rockwell Automation AC drive has power requirements of 380-480V AC. Additionally, it is a 15 kW unit, is contained in an IP 20 (NEMA 1) enclosure, and has the English language included. In addition, this Allen Bradley 1336 Plus II drive comes with a programmer/controller with analog pot human interface module included. This 1336 Plus II AC drive is a 20 horsepower unit. Furthermore, this module also has a 115V AC board. "
59440,1336F-B020-AA-EN-HAS2-L5,"This Adjustable Frequency drive made by Allen Bradley is powered with 380-480 VAC. This Adjustable Frequency drive has a 24V AC or DC board included. This 1336 Plus II drive is a 20 HP drive. In addition, it is contained in an IP 20 (NEMA 1) enclosure. Additionally, it is a 15 kilowatt AC drive and comes with a programmer/controller with digital pot human interface module. "
59482,1336F-B020-AA-EN-HAS2-LA1-L6,"This Rockwell Automation 380-480V AC 1336 Plus II AC drive is a 15 kW AC drive. In addition, this AC drive has a B1/B2 frame size. It is a 20 horsepower drive. This drive has a programmer/controller with digital pot human interface module included. This Adjustable Frequency drive is contained in an IP 20 (NEMA 1) enclosure, comes with a 115V AC card included, and the English language included. "
59491,1336F-B020-AA-EN-HAS2-LA2-LA3-L4,"The 1336F-B020-AA-EN-HAS2-LA2-LA3-L4 built by Allen Bradley requires 380-480V AC. Additionally, it is contained in an IP 20 (NEMA 1) enclosure. Furthermore, this Allen-Bradley drive is a 15 kilowatt drive. This 1336 Plus II AC drive is a 20 HP unit. This drive has English on the drive and a programmer/controller with digital pot human interface module installed. "
59418,1336F-B020-AA-EN-HASP,"This VFD by Allen-Bradley is a 20 horsepower drive. Additionally, this AC drive comes with the English language included. It is a size B1/B2 frame AC drive. In addition, it comes with a programmer only HIM unit. This drive is powered with 380-480 VAC and is a 15 kW unit. "
59461,1336F-B020-AA-EN-HASP-L5,"The 1336F-B020-AA-EN-HASP-L5 by Rockwell Automation is a 15 kW AC drive. In addition, this drive has a programmer only HIM unit installed. Furthermore, this VAC drive also is a 380-480V AC VFD. This AC drive is a 20 HP unit. Additionally, this drive comes with the English language and a 24V AC or DC option. "
59415,1336F-B020-AA-EN-HCS2,"This Allen-Bradley 15 kilowatt Adjustable Frequency drive requires 380-480V AC power. In addition, this VFD is a size B1/B2 frame VFD. It is contained in an IP 20 (NEMA 1) enclosure. This AC drive is a 20 horsepower drive. Furthermore, this Allen-Bradley AC drive also comes with English on the drive. "
59437,1336F-B020-AA-EN-HCS2-L6,"This VFD built by AB is a 15 kilowatt drive. In addition, this 1336 Plus II AC drive is a 20 horsepower drive and requires 380-480 VAC power. This 1336 Plus II drive has the English language installed. Additionally, this VFD has a B1/B2 frame size. This Adjustable Frequency drive has an IP 20 (NEMA 1) enclosure. "
15178,1336F-B020-AA-EN-L6,"This Allen-Bradley 1336 Plus II AC drive is a 15 kilowatt AC drive. Additionally, this Adjustable Frequency drive has a B1/B2 frame size. In addition, this AC drive has a 115V AC card included. This 1336 Plus II drive is a 20 horsepower unit, comes with English on the drive, and is contained in an IP 20 (NEMA 1) enclosure. This drive is a 380-480 VAC VFD. "
59497,1336F-B020-AE-FR,"The 1336F-B020-AE-FR by Rockwell Automation is powered with 380-480 VAC. Additionally, this 1336 Plus II drive is a size B1/B2 frame 1336 Plus II drive. In addition, it is a 20 horsepower unit and is a 15 kilowatt drive. This 1336 Plus II AC drive comes with the French language installed. This Adjustable Frequency drive has an IP 20 (NEMA 1) and EMC enclosure. "
59522,1336F-B020-AN-EN,"The 1336F-B020-AN-EN by Allen Bradley requires 380-480V AC power. Additionally, it comes with English on the drive, an IP 00 (Open) enclosure, and is a size B1/B2 frame drive. This Adjustable Frequency drive is a 15 kW unit. This VFD in addition is a 20 HP drive. "
59460,1336F-B020-AN-EN-HASP-L6,"This Allen Bradley AC drive is a 15 kW drive. This AC drive is a 20 horsepower unit and is a 380-480 VAC VFD. This 1336 Plus II AC drive has a programmer only human interface module installed. This 1336 Plus II drive has a B1/B2 frame size. This 1336 Plus II AC drive in addition has English on the drive. "
59443,1336F-B020-AN-EN-HCS1-L6,"This AB drive requires 380-480 VAC. It is a 15 kW AC drive and is a 20 horsepower drive. Additionally, it is contained in an IP 00 (Open) enclosure. This Adjustable Frequency drive comes with a 115V AC card. It is a size B1/B2 frame AC drive. "
59401,1336F-B020-AN-EN-L6,"This Allen Bradley 380-480V AC drive is a 15 kilowatt unit. Additionally, this 1336 Plus II drive is a 20 HP drive and is a size B1/B2 frame VFD. This drive has a 115V AC card. In addition, this Adjustable Frequency drive has English on the drive. This 1336 Plus II AC drive has an IP 00 (Open) enclosure type. "
59516,1336F-B025-AA-EN,"This Rockwell Automation AC drive is a 25 HP unit. This 1336 Plus II AC drive additionally is a 18.5 kW unit. This Adjustable Frequency drive is contained in an IP 20 (NEMA 1) enclosure. Furthermore, this VAC drive is a 380-480 VAC VFD. In addition, it comes with English on the drive and a B1/B2 frame size. "
15180,1336F-B025-AA-EN-GM1-HCS2,"This AC drive manufactured by Allen Bradley is powered with 380-480V AC. Additionally, this AB 1336 Plus II AC drive is a 18.5 kW unit. This AC drive has an IP 20 (NEMA 1) enclosure type. In addition, it is a 25 HP unit, has English on the drive, and is a size B1/B2 frame AC drive. "
59459,1336F-B025-AA-EN-HAS1-L4,"This AB 380-480 VAC drive is a 18.5 kilowatt unit. In addition, this AC drive is a 25 HP unit. It has English on the drive and a programmer/controller with analog pot HIM unit. It has an IP 20 (NEMA 1) enclosure. Furthermore, it also comes with a B1/B2 frame size. "
15181,1336F-B025-AA-EN-HAS1-L6,"This AC drive manufactured by Allen-Bradley is a 18.5 kilowatt AC drive. This AC drive has English on the drive. In addition, it is a 380-480V AC adjustable frequency drive and is a 25 HP unit. This 1336 Plus II drive has a programmer/controller with analog pot human interface module included. This Adjustable Frequency drive additionally is contained in an IP 20 (NEMA 1) enclosure. "
59458,1336F-B025-AA-EN-HAS2-L5,"This 1336 Plus II drive built by AB is a 25 HP unit. This AC drive is a 18.5 kW unit, has a B1/B2 frame size, and English on the drive. In addition, this 1336 Plus II drive has a 24V AC or DC option installed. This 1336 Plus II drive comes with an IP 20 (NEMA 1) enclosure type. This drive has power requirements of 380-480V AC. "
59457,1336F-B025-AA-EN-HCS2-L4,"This AC drive built by Rockwell Automation is a 25 HP unit. Furthermore, this VAC drive is a size B1/B2 frame drive. This AC drive in addition is powered with 380-480 VAC. Additionally, it is a 18.5 kW AC drive, comes with an IP 20 (NEMA 1) enclosure type, and a TTL contact card included. This 1336 Plus II drive comes with English on the drive. "
71519,1336F-B025-AA-EN-L6,"The 1336F-B025-AA-EN-L6 by AB is a 18.5 kilowatt AC drive. This drive has power requirements of 380-480 VAC. This 1336 Plus II drive is a size B1/B2 frame drive, has the English language included, and a 115V AC module included. This 1336 Plus II AC drive is a 25 horsepower unit. It comes with an IP 20 (NEMA 1) enclosure type. "
15182,1336F-B025-AE-EN,"The 1336F-B025-AE-EN by Allen-Bradley has power requirements of 380-480V AC. In addition, this 1336 Plus II AC drive is a 25 horsepower unit. Additionally, this VFD is a 18.5 kilowatt drive and is a size B1/B2 frame AC drive. This 1336 Plus II drive is contained in an IP 20 (NEMA 1) and EMC enclosure. This AC drive has English on the drive. "
59481,1336F-B025-AE-EN-GM1-HAS1-L6,"This Rockwell Automation Adjustable Frequency drive requires 380-480 VAC. This 1336 Plus II AC drive is a 18.5 kW drive, is a 25 HP unit, and comes with a 115V AC card installed. This Adjustable Frequency drive additionally comes with the English language included. This 1336 Plus II drive comes with a B1/B2 frame size. In addition, this 1336 Plus II drive has a programmer/controller with analog pot human interface module included. "
59472,1336F-B025-AE-EN-HAS2-GM1,"The Rockwell Automation 1336F-B025-AE-EN-HAS2-GM1 Adjustable Frequency drive is a 380-480V AC drive. This AC drive additionally is a 18.5 kW unit. It comes with an IP 20 (NEMA 1) and EMC enclosure. This 1336 Plus II drive in addition is a 25 HP unit. Furthermore, this unit also is a size B1/B2 frame 1336 Plus II drive. "
15183,1336F-B025-AN-EN,"The AB 1336F-B025-AN-EN VFD is a 380-480V AC adjustable frequency drive. This AC drive additionally is a 18.5 kilowatt drive. This 1336 Plus II drive has a B1/B2 frame size, English on the drive, and is contained in an IP 00 (Open) enclosure. This drive is a 25 HP unit. "
59412,1336F-B025-AN-EN-GM1,"This Rockwell Automation drive is powered with 380-480 VAC. This AC drive is a 18.5 kilowatt unit. This AC drive is a size B1/B2 frame 1336 Plus II AC drive. In addition, it is a 25 horsepower unit, is contained in an IP 00 (Open) enclosure, and comes with English on the drive. "
59480,1336F-B025-AN-EN-GM1-HASP-L6,"The AB 1336F-B025-AN-EN-GM1-HASP-L6 1336 Plus II AC drive is a 25 HP drive. This AC drive is powered with 380-480 VAC. This Adjustable Frequency drive is a 18.5 kilowatt unit. In addition, this Adjustable Frequency drive comes with a 115V AC board installed and is contained in an IP 00 (Open) enclosure. Furthermore, it has a B1/B2 frame size. "
71537,1336F-B025-AN-EN-GM1-HCS1-LA2-L6E,"This Allen-Bradley 380-480V AC drive is a 25 horsepower unit. Additionally, it has a 115V AC and encoder feedback board. Furthermore, this module comes with an IP 00 (Open) enclosure. In addition, this 1336 Plus II AC drive is a 18.5 kW drive and is a size B1/B2 frame 1336 Plus II AC drive. This Adjustable Frequency drive comes with the English language installed. "
59428,1336F-B025-AN-EN-GM1-L4,"This AB 380-480V AC AC drive is a 18.5 kW AC drive. This 1336 Plus II AC drive comes with a B1/B2 frame size. In addition, it is a 25 horsepower drive and comes with a TTL contact option included. Additionally, this Allen-Bradley VFD comes with English on the drive. Furthermore, it also has an IP 00 (Open) enclosure type. "
59423,1336F-B025-AN-EN-GM1-L6,"This 1336 Plus II drive made by Allen Bradley requires 380-480 VAC power. It is contained in an IP 00 (Open) enclosure and comes with English on the drive. In addition, this drive is a 18.5 kW drive. It has a B1/B2 frame size. Additionally, this drive is a 25 horsepower drive. "
15184,1336F-B025-AN-EN-HAS2-L6,"The Allen Bradley 1336F-B025-AN-EN-HAS2-L6 drive is a 380-480V AC adjustable frequency drive. Furthermore, this drive also comes with a 115V AC module included. This 1336 Plus II drive is a 25 HP unit. In addition, it comes with an IP 00 (Open) enclosure type. Additionally, this Adjustable Frequency drive is a 18.5 kW unit and has English on the drive. "
59456,1336F-B025-AN-EN-HCSP-L6,"This Allen Bradley Adjustable Frequency drive has power requirements of 380-480 VAC. It comes with a programmer only and upload/download capability human interface module. In addition, it has English on the drive. Additionally, it is a 25 horsepower unit, is a 18.5 kilowatt unit, and comes with a 115V AC card included. This 1336 Plus II drive has an IP 00 (Open) enclosure type. "
59408,1336F-B025-AN-EN-L5,"This Rockwell Automation 380-480 VAC VFD is a 25 horsepower unit. It is contained in an IP 00 (Open) enclosure. Additionally, this AB AC drive has a 24V AC or DC module. In addition, this drive is a 18.5 kilowatt drive and has the English language included. It is a size B1/B2 frame 1336 Plus II drive. "
15185,1336F-B030-AA-EN,"The 1336F-B030-AA-EN by Allen-Bradley has power requirements of 380-480V AC. This Adjustable Frequency drive is a size B1/B2 frame 1336 Plus II AC drive. Additionally, it is contained in an IP 20 (NEMA 1) enclosure and comes with English on the drive. Furthermore, this drive also is a 30 HP drive. In addition, this 1336 Plus II drive is a 22 kW unit. "
59469,1336F-B030-AA-EN-GM1-HAS1,"This AB drive is a 380-480 VAC VFD. In addition, this 1336 Plus II AC drive comes with a programmer/controller with analog pot human interface module included. This AC drive is a 22 kW AC drive and is a 30 horsepower drive. This AC drive comes with the English language included. This 1336 Plus II AC drive is contained in an IP 20 (NEMA 1) enclosure. "
59479,1336F-B030-AA-EN-GM1-HAS1-L6,"The Allen-Bradley 1336F-B030-AA-EN-GM1-HAS1-L6 AC drive is a 380-480 VAC drive. This drive is a size B1/B2 frame Adjustable Frequency drive and comes with an IP 20 (NEMA 1) enclosure type. Furthermore, this Allen-Bradley drive also is a 22 kW unit. It comes with English on the drive. This 1336 Plus II AC drive is a 30 horsepower unit. "
59473,1336F-B030-AA-EN-GM1-HCS1,"The AB 1336F-B030-AA-EN-GM1-HCS1 Adjustable Frequency drive is a 30 HP unit. In addition, this AC drive is a 380-480 VAC VFD and is a 22 kilowatt AC drive. Furthermore, this Allen-Bradley drive has the English language included. This 1336 Plus II drive additionally comes with a programmer/controller with analog pot and upload/download capability human interface module. This Adjustable Frequency drive is contained in an IP 20 (NEMA 1) enclosure. "
59427,1336F-B030-AA-EN-GM5-L5,"This Allen Bradley AC drive is a 380-480 VAC drive. In addition, this Adjustable Frequency drive comes with a 24V AC or DC module installed. It has a B1/B2 frame size. It is a 30 horsepower unit and comes with the English language included. Additionally, this Allen-Bradley drive is a 22 kW drive. "
59478,1336F-B030-AA-EN-GM6-HAS2-L4,"This VFD by Allen Bradley is a 22 kilowatt drive. This 1336 Plus II AC drive has power requirements of 380-480 VAC. This drive is a 30 HP unit, has English on the drive, and a TTL contact option. This drive has an IP 20 (NEMA 1) enclosure type. This AC drive has a B1/B2 frame size. "
15186,1336F-B030-AA-EN-HAS2,"The Allen Bradley 1336F-B030-AA-EN-HAS2 drive is a 380-480V AC adjustable frequency drive. In addition, it is a 30 horsepower unit, is contained in an IP 20 (NEMA 1) enclosure, and has English on the drive. This VFD comes with a programmer/controller with digital pot human interface module. This VFD is a size B1/B2 frame 1336 Plus II AC drive. Additionally, it is a 22 kW AC drive. "
15187,1336F-B030-AA-EN-HAS2-L6,"This drive by AB has power requirements of 380-480 VAC. Additionally, this Allen-Bradley AC drive has English on the drive. This AC drive is a 30 HP unit, has a programmer/controller with digital pot human interface module included, and is contained in an IP 20 (NEMA 1) enclosure. Furthermore, this VAC drive also comes with a B1/B2 frame size. This VFD is a 22 kW AC drive. "
71497,1336F-B030-AA-EN-HAS2-LA1-L6,"The Allen Bradley 1336F-B030-AA-EN-HAS2-LA1-L6 1336 Plus II AC drive has power requirements of 380-480V AC. This AC drive has an IP 20 (NEMA 1) enclosure. Additionally, it comes with a programmer/controller with digital pot human interface module. In addition, it is a 22 kW drive, is a 30 HP drive, and has a 115V AC card. This 1336 Plus II drive comes with English on the drive. "
59455,1336F-B030-AA-EN-HCS2-L4,"The AB 1336F-B030-AA-EN-HCS2-L4 1336 Plus II drive is powered with 380-480 VAC. Additionally, it is a 22 kW unit. This VFD is contained in an IP 20 (NEMA 1) enclosure. This VFD in addition is a 30 HP drive. This 1336 Plus II AC drive has the English language included. "
15188,1336F-B030-AA-EN-HCS2-L8E,"This AB 380-480 VAC 1336 Plus II AC drive is a 22 kW drive. This 1336 Plus II AC drive has the English language. Additionally, this VFD is a 30 horsepower drive and is contained in an IP 20 (NEMA 1) enclosure. Furthermore, this Allen-Bradley AC drive also is a size B1/B2 frame AC drive. This VFD in addition comes with a 24V AC or DC and encoder feedback for use with encoder loss detection card included. "
15189,1336F-B030-AE-EN,"This Allen Bradley 1336 Plus II drive is a 30 HP unit. Additionally, this AB VFD is contained in an IP 20 (NEMA 1) and EMC enclosure. In addition, this drive comes with the English language included. This VFD is powered with 380-480V AC, is a 22 kilowatt unit, and has a B1/B2 frame size. "
15190,1336F-B030-AN-EN,"The 1336F-B030-AN-EN made by Rockwell Automation is a 22 kW AC drive. Additionally, this Adjustable Frequency drive is a 380-480V AC VFD. It is a 30 horsepower unit. This Adjustable Frequency drive has an IP 00 (Open) enclosure type, the English language, and is a size B1/B2 frame drive. "
59475,1336F-B030-AN-EN-GM5-HAS2,"The Allen-Bradley 1336F-B030-AN-EN-GM5-HAS2 VFD is a 22 kW unit. Additionally, it has a programmer/controller with digital pot HIM unit installed. This 1336 Plus II drive has an IP 00 (Open) enclosure type. This Adjustable Frequency drive has power requirements of 380-480 VAC. In addition, it is a 30 HP unit, is a size B1/B2 frame drive, and comes with English on the drive. "
59454,1336F-B030-AN-EN-GM5-L5E,"This AB 1336 Plus II drive is a 22 kW unit. This VFD is powered with 380-480 VAC and is a 30 horsepower drive. It has a B1/B2 frame size. Additionally, this Allen Bradley 1336 Plus II AC drive has the English language. Furthermore, this Allen-Bradley AC drive has a 24V AC or DC and encoder feedback option. "
71507,1336F-B030-AN-EN-GMS1,"This Rockwell Automation 30 HP Adjustable Frequency drive has power requirements of 380-480V AC. In addition, this AB 1336 Plus II drive comes with a B1/B2 frame size. Furthermore, this unit also has an IP 00 (Open) enclosure type. Additionally, it is a 22 kW drive and comes with English on the drive. "
71516,1336F-B030-AN-EN-HAS2-LA2-L6-MX3,"This VFD made by Allen-Bradley is powered with 380-480V AC. This VFD is a 22 kilowatt AC drive. This Adjustable Frequency drive is a 30 horsepower drive. Additionally, it is a size B1/B2 frame drive, has English on the drive, and a programmer/controller with digital pot human interface module. In addition, this drive comes with an IP 00 (Open) enclosure. "
59453,1336F-B030-AN-EN-HCS2-L4,"The 1336F-B030-AN-EN-HCS2-L4 by AB is a 380-480 VAC adjustable frequency drive. Additionally, this VFD comes with the English language included. This AC drive is a 30 HP unit. In addition, this 1336 Plus II AC drive has a TTL contact board. This 1336 Plus II drive is a 22 kilowatt AC drive, is contained in an IP 00 (Open) enclosure, and has a B1/B2 frame size. "
71436,1336F-B030-AN-EN-L5,"The 1336F-B030-AN-EN-L5 by Rockwell Automation has power requirements of 380-480V AC. Additionally, this Allen Bradley Adjustable Frequency drive is a 30 HP drive. It has a B1/B2 frame size. This Adjustable Frequency drive comes with English on the drive. In addition, it is a 22 kW unit and is contained in an IP 00 (Open) enclosure. "
59407,1336F-B030-AN-EN-L6,"The 1336F-B030-AN-EN-L6 manufactured by Allen-Bradley requires 380-480 VAC. This 1336 Plus II AC drive comes with a B1/B2 frame size. This 1336 Plus II drive is a 22 kW drive. This 1336 Plus II drive is a 30 HP unit and comes with English on the drive. Additionally, it comes with an IP 00 (Open) enclosure type. "
59411,1336F-B030-AN-EN-LA3,"This Rockwell Automation 380-480 VAC drive is a 22 kW unit. Additionally, this Allen-Bradley Adjustable Frequency drive is a 30 horsepower unit. In addition, it comes with the English language included and an IP 00 (Open) enclosure. This Adjustable Frequency drive comes with a B1/B2 frame size. "
59422,1336F-B030-AN-EN-LA4-L6,"The Allen-Bradley 1336F-B030-AN-EN-LA4-L6 VFD has power requirements of 380-480V AC. This 1336 Plus II drive has an IP 00 (Open) enclosure type, a B1/B2 frame size, and English on the drive. Additionally, this AC drive comes with a 115V AC option installed. It is a 22 kilowatt unit. In addition, this AB drive is a 30 HP unit. "
59493,1336F-B040-AA-EN,"This Allen Bradley 380-480V AC 1336 Plus II AC drive is a 30 kilowatt drive. This drive is a 40 horsepower unit. This 1336 Plus II drive has a C frame size and is contained in an IP 20 (NEMA 1) enclosure. Additionally, this Adjustable Frequency drive has English on the drive. "
59452,1336F-B040-AA-EN-HAS2-L4,"The 1336F-B040-AA-EN-HAS2-L4 manufactured by Allen-Bradley is a 30 kilowatt unit. This 1336 Plus II AC drive has power requirements of 380-480 VAC. In addition, it comes with a programmer/controller with digital pot human interface module. Furthermore, this Allen-Bradley AC drive is a 40 horsepower unit. This drive comes with a C frame size, English on the drive, and is contained in an IP 20 (NEMA 1) enclosure. "
59442,1336F-B040-AA-EN-HAS2-L6,"This Rockwell Automation 380-480V AC drive is a 40 horsepower unit. Additionally, it comes with a 115V AC option installed and English on the drive. This drive has a programmer/controller with digital pot HIM unit. This VFD is a 30 kW unit. In addition, it is contained in an IP 20 (NEMA 1) enclosure. "
